run_no,spat_feed,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
13,FALSE,0,15,46.7031873,373,3.942504174,7.136722208
2,TRUE,0,47,83.83072319,382,7.146118364,4.802997027
14,FALSE,0,2,45.94397895,405,26.92619665,19.053403
14,FALSE,0,3,45.91507665,400,25.7930602,19.38376218
14,FALSE,0,4,46.14870048,400,24.16610071,19.61675166
14,FALSE,0,5,46.27396558,398,22.63704667,19.72960314
14,FALSE,0,6,45.99096481,392,20.6815442,19.71497641
13,FALSE,0,16,46.56774721,369,4.037354191,7.003468519
14,FALSE,0,7,46.01580265,390,18.88753293,19.47226266
14,FALSE,0,8,46.2281427,389,16.78338091,18.9825933
14,FALSE,0,9,46.16889897,385,14.99667781,18.35230171
1,TRUE,0,50,84.00445378,290,7.419286723,4.81661375
15,FALSE,0.2,0,45.4897509,407,34.79150452,14.5934859
14,FALSE,0,10,46.21779154,382,13.10568738,17.48081816
13,FALSE,0,17,46.93811912,365,3.992075232,6.698508832
2,TRUE,0,48,84.72948566,416,7.514940674,4.918532158
15,FALSE,0.2,1,45.42082848,403,33.10724762,16.09147924
14,FALSE,0,11,46.13738836,378,11.63521832,16.58278361
15,FALSE,0.2,2,45.36509402,402,32.87862597,16.20927335
15,FALSE,0.2,3,44.7131643,398,32.32493086,16.44418741
14,FALSE,0,12,45.94349431,374,10.2123858,15.52274519
15,FALSE,0.2,4,44.74120116,396,32.16570571,16.59629216
13,FALSE,0,18,47.66474036,363,4.00765236,6.49106076
15,FALSE,0.2,5,44.11661607,393,31.83290551,16.59800637
14,FALSE,0,13,46.06529261,372,7.724104492,13.40790552
15,FALSE,0.2,6,43.70486093,388,31.55016869,16.77541289
14,FALSE,0,14,45.72201814,368,6.434793362,11.87422749
15,FALSE,0.2,7,43.84099729,386,31.25282389,17.01701332
2,TRUE,0,49,85.30455736,447,7.868816452,5.024158522
15,FALSE,0.2,8,44.0526899,386,31.05231797,17.14378279
14,FALSE,0,15,45.78675339,364,5.7044839,10.80153037
13,FALSE,0,19,47.70631703,358,4.119082082,6.387570235
15,FALSE,0.2,9,43.8351865,381,30.58070315,17.48431292
15,FALSE,0.2,10,43.45897732,380,30.39758462,17.34143897
14,FALSE,0,16,46.22775102,362,5.304591172,10.07968362
15,FALSE,0.2,11,43.14130039,375,29.84705185,17.65557607
15,FALSE,0.2,12,42.80018794,372,29.53280426,17.69362017
13,FALSE,0,20,48.25154712,355,4.119976415,6.183502536
14,FALSE,0,17,46.29352387,359,5.01267098,9.454098577
2,TRUE,0,50,85.67264888,494,8.196984664,5.13771667
15,FALSE,0.2,13,42.59023119,369,19.21309811,19.32841604
16,FALSE,0.2,0,46.55503597,418,34.78452307,14.4371396
15,FALSE,0.2,14,41.98233311,365,15.92661019,18.51097056
16,FALSE,0.2,1,46.43168159,417,26.09957718,19.0052041
16,FALSE,0.2,2,46.28554809,413,25.20184898,19.17760536
15,FALSE,0.2,15,41.64857104,362,15.57551808,18.29815108
14,FALSE,0,18,46.33719671,355,4.829251226,8.975819601
15,FALSE,0.2,16,40.98097252,355,15.14738931,18.07314401
16,FALSE,0.2,3,46.33431395,410,24.16517338,19.35049722
15,FALSE,0.2,17,39.95146989,349,14.75641113,17.74010659
13,FALSE,0,21,49.12183601,352,4.147587283,6.028541016
16,FALSE,0.2,4,46.37826826,408,23.04597356,19.44356584
15,FALSE,0.2,18,39.37376533,346,12.71356167,16.77154692
16,FALSE,0.2,5,46.35125133,405,22.33757754,19.45648798
14,FALSE,0,19,46.44105465,352,4.716536326,8.582674283
15,FALSE,0.2,19,39.07433026,344,11.75060584,16.13924107
16,FALSE,0.2,6,46.2690527,403,21.72269381,19.39971175
15,FALSE,0.2,20,38.57403595,338,11.58323012,15.93761159
16,FALSE,0.2,7,46.25350899,400,21.17399912,19.3577811
14,FALSE,0,20,47.05423983,352,4.631643149,8.2464853
16,FALSE,0.2,8,46.12801097,397,20.8046517,19.2646536
15,FALSE,0.2,21,38.09082871,332,10.4060609,15.14484803
13,FALSE,0,22,50.00670128,350,4.253934442,5.970020425
16,FALSE,0.2,9,45.44403603,391,19.94022935,19.11237247
15,FALSE,0.2,22,37.26780654,323,9.796801422,14.61254817
16,FALSE,0.2,10,44.74142115,387,19.44721962,18.85342957
15,FALSE,0.2,23,37.28392412,320,9.800507215,14.43042908
15,FALSE,0.2,24,37.48731119,319,9.852196424,14.29134392
16,FALSE,0.2,11,44.62659164,384,18.82976839,18.70947014
14,FALSE,0,21,47.44870228,350,4.59462034,7.974941026
16,FALSE,0.2,12,43.89530459,379,18.07967877,18.43274475
13,FALSE,0,23,51.10363986,349,4.432645347,5.892831734
15,FALSE,0.2,25,37.66041333,316,9.156402377,13.67944267
16,FALSE,0.2,13,43.89480065,377,17.06221849,18.21586075
15,FALSE,0.2,26,37.12449993,313,8.808250077,13.13718051
16,FALSE,0.2,14,43.45357503,371,16.43633689,18.03351514
14,FALSE,0,22,47.90497918,347,4.568404036,7.733439807
16,FALSE,0.2,15,43.39064976,369,13.25464357,16.95071215
15,FALSE,0.2,27,36.7224536,308,8.855079005,12.92854707
16,FALSE,0.2,16,43.33978567,367,11.8809198,16.20430677
15,FALSE,0.2,28,36.62907044,303,8.884856135,12.7607456
13,FALSE,0,24,52.49124715,345,4.602679403,5.835019531
16,FALSE,0.2,17,43.14503858,363,11.72231945,16.01894624
15,FALSE,0.2,29,36.25924958,300,8.899423254,12.50869574
16,FALSE,0.2,18,43.3028873,363,11.66734118,15.88599886
14,FALSE,0,23,48.29355129,342,4.645960272,7.513719178
15,FALSE,0.2,30,36.2041043,296,8.948054692,12.35408655
16,FALSE,0.2,19,42.08181125,358,11.54059012,15.55416842
15,FALSE,0.2,31,36.4530514,294,8.969808879,12.20658742
16,FALSE,0.2,20,41.30426782,353,10.25674975,14.6742222
15,FALSE,0.2,32,36.62896126,293,8.982900085,12.10722615
13,FALSE,0,25,53.3903254,340,4.535748702,5.538935875
16,FALSE,0.2,21,41.02285754,349,9.803722307,14.25496372
14,FALSE,0,24,49.23280727,339,4.71815155,7.321169423
15,FALSE,0.2,33,36.57945648,292,8.4042769,11.61755366
16,FALSE,0.2,22,40.9325427,345,9.818095434,14.16090152
16,FALSE,0.2,23,41.29134308,345,9.250646256,13.63404228
15,FALSE,0.2,34,36.82326595,291,8.095484323,11.30773585
16,FALSE,0.2,24,41.53779979,343,8.977816751,13.26911015
15,FALSE,0.2,35,36.86307026,288,8.137360949,11.21736302
13,FALSE,0,26,54.99072609,334,4.533955947,5.320580264
14,FALSE,0,25,50.13382751,336,4.795858605,7.149075268
15,FALSE,0.2,36,36.94268893,287,8.200247197,11.12665869
16,FALSE,0.2,25,41.80928805,340,9.068802026,13.15991931
16,FALSE,0.2,26,41.8626961,337,9.148662279,13.03319263
15,FALSE,0.2,37,36.92178928,284,7.849974445,10.78379883
16,FALSE,0.2,27,41.54593205,332,9.123873951,12.80935467
14,FALSE,0,26,51.32309432,335,4.883147299,7.004926301
15,FALSE,0.2,38,37.05979391,281,7.648360561,10.53797817
13,FALSE,0,27,57.18620041,333,4.708107051,5.289797589
15,FALSE,0.2,39,36.98226357,278,7.705949973,10.44169795
16,FALSE,0.2,28,41.58535143,328,9.169120904,12.66850137
16,FALSE,0.2,29,41.98134803,327,9.257023725,12.56739016
15,FALSE,0.2,40,37.03127327,276,7.746982619,10.34235535
14,FALSE,0,27,51.54832975,329,4.488214607,6.335544496
16,FALSE,0.2,30,42.13149239,325,9.354109301,12.44977596
15,FALSE,0.2,41,36.9641209,273,7.784835742,10.23029998
16,FALSE,0.2,31,42.56592027,324,8.806021004,12.00031642
15,FALSE,0.2,42,37.14645318,271,7.917452563,10.11914674
16,FALSE,0.2,32,42.30777239,319,8.497371784,11.69142346
13,FALSE,0,28,58.9018045,332,4.580784476,5.015482892
15,FALSE,0.2,43,37.60014679,270,8.044139053,10.04211613
16,FALSE,0.2,33,42.41837175,317,8.573181956,11.61918915
14,FALSE,0,28,53.38059313,326,4.388335046,5.99674532
15,FALSE,0.2,44,37.76066474,265,8.147614071,9.938807921
16,FALSE,0.2,34,41.96614011,312,8.554843311,11.45244315
15,FALSE,0.2,45,38.21270987,285,7.862585156,9.659301649
16,FALSE,0.2,35,41.73820184,308,8.55939967,11.3291728
15,FALSE,0.2,46,38.46117308,286,7.781744786,9.447206542
13,FALSE,0,29,61.20602618,331,4.643087865,4.909556993
16,FALSE,0.2,36,40.72511032,302,8.536257537,11.08458843
14,FALSE,0,29,54.8230172,323,4.58668116,5.955708164
16,FALSE,0.2,37,40.71325129,300,8.172459237,10.76386929
15,FALSE,0.2,47,39.06411326,291,7.92882944,9.382916463
16,FALSE,0.2,38,40.10721758,293,7.945461435,10.45201207
15,FALSE,0.2,48,39.53240301,292,8.069328888,9.315236192
16,FALSE,0.2,39,40.20611956,290,8.012016284,10.37802399
15,FALSE,0.2,49,39.6848648,291,7.942782593,9.09818166
16,FALSE,0.2,40,40.54476341,290,7.819019594,10.17343457
13,FALSE,0,30,63.85239243,331,4.857421077,4.916727784
14,FALSE,0,30,56.2557344,323,4.829569058,6.010705341
15,FALSE,0.2,50,40.22799515,294,7.952728552,8.970979623
17,FALSE,0.4,0,45.95012327,422,34.39877269,14.26230377
16,FALSE,0.2,41,40.90870902,289,7.803941935,10.07408652
17,FALSE,0.4,1,46.12789377,421,30.42394274,17.1419043
17,FALSE,0.4,2,45.73429913,415,29.97264265,17.4018751
17,FALSE,0.4,3,45.83180037,412,29.41098479,17.73323288
17,FALSE,0.4,4,45.96368829,411,29.15010141,17.8586701
16,FALSE,0.2,42,40.42756196,281,7.868760133,9.871902428
17,FALSE,0.4,5,45.56954315,406,28.67005765,18.03496528
17,FALSE,0.4,6,44.69744878,402,28.4174176,17.88584013
17,FALSE,0.4,7,43.71838851,397,28.31870197,17.59518431
16,FALSE,0.2,43,40.40815833,277,7.999479579,9.75134397
17,FALSE,0.4,8,43.66638355,394,28.32130244,17.61680157
14,FALSE,0,31,57.21048253,321,5.046691151,6.017434411
17,FALSE,0.4,9,43.89165416,394,28.30237897,17.62095614
13,FALSE,0,31,66.16215885,330,4.887393412,4.828292563
17,FALSE,0.4,10,43.83003035,391,28.40440637,17.60077074
16,FALSE,0.2,44,40.98557136,276,8.152507994,9.700695891
17,FALSE,0.4,11,43.87654589,388,28.49773529,17.61132396
17,FALSE,0.4,12,43.38658446,384,28.48715061,17.52736278
17,FALSE,0.4,13,42.83539587,379,28.40309287,17.51598776
16,FALSE,0.2,45,41.58893505,388,7.927733373,9.479346087
17,FALSE,0.4,14,42.59809416,376,28.42127082,17.50521018
17,FALSE,0.4,15,41.71901005,369,28.34000741,17.43482816
17,FALSE,0.4,16,41.12807911,364,28.2916191,17.39304958
16,FALSE,0.2,46,41.6822181,413,7.847307359,9.259220337
17,FALSE,0.4,17,40.30679014,357,28.27227584,17.32399403
14,FALSE,0,32,57.72798354,319,5.122467806,5.933739632
17,FALSE,0.4,18,39.9951243,354,28.26043204,17.30161741
16,FALSE,0.2,47,42.13953973,436,7.985977717,9.1627793
17,FALSE,0.4,19,39.84937562,352,28.24136085,17.28543498
17,FALSE,0.4,20,39.21191265,347,28.23534061,17.19755587
13,FALSE,0,32,67.43294683,326,4.869284896,4.708801762
17,FALSE,0.4,21,39.21442445,346,27.90204528,17.33301004
16,FALSE,0.2,48,42.04067509,463,8.086303481,8.999600265
17,FALSE,0.4,22,38.86078099,341,27.97481503,17.33866278
17,FALSE,0.4,23,38.63386872,339,27.78251719,17.33099235
16,FALSE,0.2,49,42.61667445,483,8.229714057,8.930985618
17,FALSE,0.4,24,37.84460125,333,27.64003263,17.19254589
14,FALSE,0,33,58.77346788,318,4.939878813,5.71543908
17,FALSE,0.4,25,37.44839168,328,27.54286862,17.22824288
17,FALSE,0.4,26,37.23960736,325,27.59861801,17.17114138
16,FALSE,0.2,50,43.34009017,503,8.382372153,8.890340456
18,FALSE,0.4,0,47.27830999,409,34.9882686,15.749176
17,FALSE,0.4,27,37.36179481,324,27.76989885,17.13411212
18,FALSE,0.4,1,47.46297454,408,26.59201772,19.82999422
18,FALSE,0.4,2,47.34686031,405,25.65152905,19.96304723
17,FALSE,0.4,28,37.29832892,321,27.81941758,17.1404576
18,FALSE,0.4,3,46.82982601,402,24.99899099,19.91767035
17,FALSE,0.4,29,37.39750993,320,27.88308963,17.11970819
13,FALSE,0,33,69.00566468,323,4.975326249,4.671748664
18,FALSE,0.4,4,46.65593309,399,24.45665921,19.93892739
17,FALSE,0.4,30,37.39388728,318,27.46310317,17.31306069
17,FALSE,0.4,31,37.49163936,317,27.34776074,17.3726951
18,FALSE,0.4,5,45.58721875,395,24.0588148,19.68588655
17,FALSE,0.4,32,37.35772785,315,27.31549784,17.38118048
14,FALSE,0,34,59.8399793,316,4.910388985,5.580988644
17,FALSE,0.4,33,37.24590438,314,27.3864149,17.31160842
18,FALSE,0.4,6,45.13100173,390,23.67162241,19.63040178
18,FALSE,0.4,7,44.86587934,386,23.59507528,19.58017736
17,FALSE,0.4,34,37.11001247,312,27.39260274,17.32632485
18,FALSE,0.4,8,44.79886776,382,24.02018367,19.55025737
18,FALSE,0.4,9,44.58274827,377,24.24004901,19.53536012
17,FALSE,0.4,35,37.03907464,310,27.39847545,17.32600207
17,FALSE,0.4,36,36.7930432,308,27.07707338,17.36527034
18,FALSE,0.4,10,44.66620492,375,24.34130291,19.49824907
17,FALSE,0.4,37,35.82031274,303,26.66365248,17.2816562
17,FALSE,0.4,38,35.33229714,299,26.65357472,17.22001032
18,FALSE,0.4,11,44.37905716,371,24.54497594,19.4260272
17,FALSE,0.4,39,34.8366518,296,26.03865651,17.30898532
13,FALSE,0,34,70.37767825,318,5.066348009,4.630360514
18,FALSE,0.4,12,44.01593154,368,24.57653695,19.30991158
17,FALSE,0.4,40,34.55920724,294,25.90564383,17.28197294
18,FALSE,0.4,13,43.41979362,362,24.56135935,19.25061751
17,FALSE,0.4,41,34.43443302,292,25.79130772,17.29033114
14,FALSE,0,35,60.78703963,312,5.074163479,5.603724463
17,FALSE,0.4,42,34.15404771,289,25.60709386,17.27684461
18,FALSE,0.4,14,42.59457213,357,24.46121269,19.11721914
17,FALSE,0.4,43,33.84579913,286,25.52412213,17.20992829
18,FALSE,0.4,15,41.33451317,351,24.19845221,18.92448457
17,FALSE,0.4,44,33.78492632,284,25.60511981,17.16103032
17,FALSE,0.4,45,33.49334332,326,25.66329918,17.01715291
17,FALSE,0.4,46,33.3593017,335,25.36713326,17.10709267
18,FALSE,0.4,16,41.23301393,348,24.25820245,18.92105302
17,FALSE,0.4,47,33.01482837,338,25.32093985,17.0719201
17,FALSE,0.4,48,33.10570979,343,25.39303655,17.03960729
18,FALSE,0.4,17,40.83917202,346,24.04200359,18.82600411
18,FALSE,0.4,18,40.57056464,344,23.96514848,18.7598586
17,FALSE,0.4,49,33.22828069,352,25.45719124,17.04593974
17,FALSE,0.4,50,33.25851759,351,25.57413435,17.01780698
18,FALSE,0.4,19,40.63930926,343,24.02482239,18.72504857
14,FALSE,0,36,61.61301816,311,5.011829131,5.46024171
19,FALSE,0.6,0,44.77065203,418,33.8532588,14.76577434
18,FALSE,0.4,20,39.60197644,338,23.93490367,18.42337378
19,FALSE,0.6,1,44.28990628,415,30.25162866,17.05012931
13,FALSE,0,35,71.36545637,314,5.179865882,4.58421951
18,FALSE,0.4,21,38.47644823,333,23.74074679,18.14423066
19,FALSE,0.6,2,44.19121325,412,29.99090732,17.19524775
19,FALSE,0.6,3,43.02972175,408,29.736917,16.8628897
18,FALSE,0.4,22,38.56563783,333,23.5721723,18.1560144
19,FALSE,0.6,4,43.05809569,403,29.95857677,16.86652289
18,FALSE,0.4,23,38.41544914,331,23.53848372,18.05955101
19,FALSE,0.6,5,42.73039931,399,29.97695688,16.79356338
18,FALSE,0.4,24,38.11380881,327,23.62835536,18.01419315
19,FALSE,0.6,6,41.86597841,393,29.89937034,16.67436682
19,FALSE,0.6,7,40.70827849,388,29.73771383,16.36835667
19,FALSE,0.6,8,40.92442363,388,29.87173712,16.3108778
18,FALSE,0.4,25,37.70512319,323,23.55950418,17.93012891
14,FALSE,0,37,62.82974769,308,5.007407942,5.366733036
18,FALSE,0.4,26,37.78947308,321,23.68691992,17.90637323
19,FALSE,0.6,9,40.92658247,386,29.97394695,16.28369003
18,FALSE,0.4,27,37.62064602,320,23.82070384,17.75325764
19,FALSE,0.6,10,40.24444239,380,29.99848848,16.2005694
19,FALSE,0.6,11,40.02487854,374,30.13736165,16.23936486
19,FALSE,0.6,12,39.61841242,371,30.14365701,16.10863575
13,FALSE,0,36,72.94443065,311,5.304033857,4.576010407
18,FALSE,0.4,28,37.72108789,318,23.79026285,17.77019828
19,FALSE,0.6,13,39.20262186,366,30.16783355,16.10314823
19,FALSE,0.6,14,38.81300413,361,30.18846787,16.12977747
19,FALSE,0.6,15,38.24658737,358,30.16507295,15.98531412
18,FALSE,0.4,29,37.34268085,314,23.83681978,17.68511374
18,FALSE,0.4,30,36.9824278,310,23.80154528,17.6305402
19,FALSE,0.6,16,38.33428163,358,30.23457773,15.93735818
18,FALSE,0.4,31,36.33558619,304,23.42023067,17.5715438
19,FALSE,0.6,17,37.99783195,353,30.28706352,15.95604034
19,FALSE,0.6,18,37.84423592,349,30.39397361,15.96209605
18,FALSE,0.4,32,36.23491409,302,23.34310343,17.56059794
19,FALSE,0.6,19,37.85465968,348,30.46161659,15.93373062
14,FALSE,0,38,64.08205754,306,5.12715871,5.359542824
18,FALSE,0.4,33,36.33478317,302,23.46808858,17.50521851
19,FALSE,0.6,20,37.61452062,345,30.54425012,15.90516013
18,FALSE,0.4,34,36.29684779,300,23.36522403,17.52810483
19,FALSE,0.6,21,37.18968884,341,30.58712458,15.86367266
18,FALSE,0.4,35,36.01829709,296,23.25264802,17.53540415
19,FALSE,0.6,22,36.91767654,337,30.63603536,15.87192434
18,FALSE,0.4,36,35.86798391,294,23.27743683,17.49024644
18,FALSE,0.4,37,35.17364856,289,22.83373863,17.43292936
13,FALSE,0,37,74.26030533,308,5.431756155,4.567079223
18,FALSE,0.4,38,34.99050893,286,22.68191606,17.4204843
19,FALSE,0.6,23,37.02645413,335,30.80572163,15.84525696
19,FALSE,0.6,24,37.01733374,332,30.95493494,15.83633421
18,FALSE,0.4,39,34.82207057,284,22.75071612,17.38964952
19,FALSE,0.6,25,36.9568172,330,31.03813811,15.80744858
19,FALSE,0.6,26,36.2433042,324,30.98666257,15.75885123
18,FALSE,0.4,40,34.74041132,283,22.51853082,17.38005651
18,FALSE,0.4,41,34.23559641,278,22.28830282,17.33806823
19,FALSE,0.6,27,36.24142007,323,31.06838651,15.69630029
18,FALSE,0.4,42,34.31300601,276,22.26696505,17.33347179
14,FALSE,0,39,65.0937819,305,5.243232393,5.359499047
19,FALSE,0.6,28,36.16988402,321,31.150971,15.65960718
18,FALSE,0.4,43,33.96515282,273,22.23899763,17.21881645
19,FALSE,0.6,29,36.1931462,318,31.32232912,15.652604
18,FALSE,0.4,44,33.79373845,271,22.13755627,17.15101777
19,FALSE,0.6,30,36.38031146,318,31.45060952,15.59756422
18,FALSE,0.4,45,33.60095488,367,22.17251566,17.14128328
19,FALSE,0.6,31,36.05080782,315,31.47327102,15.50860151
19,FALSE,0.6,32,35.94308599,312,31.57168361,15.51089371
18,FALSE,0.4,46,33.80910445,391,22.31723002,17.0949477
13,FALSE,0,38,75.26874989,305,5.612975761,4.610809738
19,FALSE,0.6,33,35.94325803,310,31.68907866,15.4883878
18,FALSE,0.4,47,33.65569546,397,22.42106348,17.06724999
19,FALSE,0.6,34,35.26493124,305,31.62080617,15.41274445
19,FALSE,0.6,35,35.16715254,303,31.6813579,15.39889032
18,FALSE,0.4,48,33.62249688,407,22.55134968,17.04581282
19,FALSE,0.6,36,35.18015133,302,31.82377278,15.34440504
18,FALSE,0.4,49,33.69387426,410,22.66943468,16.98279941
18,FALSE,0.4,50,33.79872525,416,22.84857162,16.94949295
19,FALSE,0.6,37,34.55487783,298,31.79742204,15.24013714
20,FALSE,0.6,0,48.7222919,389,36.44471387,16.34002289
14,FALSE,0,40,65.91515794,303,5.067144687,5.166570821
19,FALSE,0.6,38,34.40399907,296,31.90253167,15.18935008
20,FALSE,0.6,1,47.83998482,385,31.63187606,19.06028611
20,FALSE,0.6,2,47.27074259,379,31.4068452,19.15255501
19,FALSE,0.6,39,34.27233576,295,31.97947407,15.10449035
20,FALSE,0.6,3,46.80632085,375,31.21733782,19.19388277
20,FALSE,0.6,4,46.63238153,371,31.32768215,19.20080507
20,FALSE,0.6,5,46.25043966,367,31.29153653,19.2111343
19,FALSE,0.6,40,34.16922465,293,32.10813835,15.06478912
20,FALSE,0.6,6,45.97637676,364,31.3519495,19.14545641
19,FALSE,0.6,41,32.96210448,287,31.9610102,14.73047257
19,FALSE,0.6,42,33.07263977,286,32.09763034,14.6989749
20,FALSE,0.6,7,45.70188534,361,31.39314986,19.11140339
19,FALSE,0.6,43,32.31550972,283,32.00429374,14.29673152
19,FALSE,0.6,44,32.49010175,283,32.12984191,14.2469383
20,FALSE,0.6,8,45.23366187,357,31.39359171,19.07663738
19,FALSE,0.6,45,32.24049419,317,32.29364061,14.19526851
13,FALSE,0,39,76.79813646,305,5.742355871,4.635481151
19,FALSE,0.6,46,31.82662459,324,32.27894824,14.06223683
20,FALSE,0.6,9,45.12740085,354,31.49855761,19.06998121
19,FALSE,0.6,47,31.96724481,325,32.44183356,14.01765678
20,FALSE,0.6,10,45.10591039,352,31.74434898,18.98349246
19,FALSE,0.6,48,32.04246231,324,32.5584411,13.98935668
14,FALSE,0,41,67.60186379,302,5.01893216,5.06020048
20,FALSE,0.6,11,43.60538528,349,31.5515746,18.34529612
19,FALSE,0.6,49,31.99423699,323,32.65393774,13.97670395
20,FALSE,0.6,12,43.25467762,347,31.61735579,18.20027036
19,FALSE,0.6,50,32.01098263,321,32.81380232,13.90686701
20,FALSE,0.6,13,43.07002713,345,31.64414347,18.1743766
20,FALSE,0.6,14,42.7374773,343,31.68398028,18.08850793
21,FALSE,0.8,0,45.09737546,418,33.75221176,15.32483166
20,FALSE,0.6,15,42.14364858,339,31.6178781,18.05145941
21,FALSE,0.8,1,44.49239433,416,31.07115991,16.82752445
21,FALSE,0.8,2,44.29701131,412,31.10520387,16.83780415
20,FALSE,0.6,16,41.87010463,336,31.64748123,18.03358333
21,FALSE,0.8,3,43.80696352,407,31.16112753,16.73469069
20,FALSE,0.6,17,41.80283473,335,31.75479219,17.96923631
21,FALSE,0.8,4,43.9265132,406,31.28255377,16.69419179
20,FALSE,0.6,18,41.19600657,331,31.74675862,17.90786166
21,FALSE,0.8,5,43.7649177,402,31.39755024,16.68011058
20,FALSE,0.6,19,41.0787606,329,31.93561565,17.84468239
21,FALSE,0.8,6,43.8088319,398,31.73625657,16.59988721
13,FALSE,0,40,78.00201258,303,5.609248147,4.606751453
20,FALSE,0.6,20,41.05716067,327,32.04261978,17.8257939
21,FALSE,0.8,7,43.82818608,396,31.8683728,16.54214599
21,FALSE,0.8,8,43.64863455,393,32.01487771,16.46115845
20,FALSE,0.6,21,40.75917102,326,32.08192699,17.67399345
14,FALSE,0,42,70.09575629,300,5.238978795,5.068771235
21,FALSE,0.8,9,43.02506724,388,32.0030725,16.37920678
20,FALSE,0.6,22,40.63723773,324,32.14146638,17.64883615
21,FALSE,0.8,10,43.18945488,387,32.21758368,16.29664491
20,FALSE,0.6,23,40.81466934,324,32.26627447,17.58704818
21,FALSE,0.8,11,41.74358712,381,32.0682916,15.80169403
21,FALSE,0.8,12,41.67232231,379,32.16246098,15.73603423
20,FALSE,0.6,24,40.00703273,320,32.16265587,17.41135753
21,FALSE,0.8,13,41.27200005,375,32.18837444,15.68530714
21,FALSE,0.8,14,41.00488465,370,32.2868327,15.71991043
20,FALSE,0.6,25,40.07935654,318,32.32142933,17.3897366
21,FALSE,0.8,15,40.89709082,368,32.33828713,15.70936311
20,FALSE,0.6,26,39.70045222,314,32.36869734,17.34492873
20,FALSE,0.6,27,39.32986332,312,32.42048503,17.19507318
21,FALSE,0.8,16,40.57640473,362,32.46135768,15.75003396
21,FALSE,0.8,17,40.47887877,361,32.48583011,15.70422235
20,FALSE,0.6,28,39.43965128,311,32.55461181,17.15661664
21,FALSE,0.8,18,40.51635203,360,32.57140068,15.6702505
13,FALSE,0,41,79.11293927,301,5.644871999,4.59724081
21,FALSE,0.8,19,39.64803902,355,32.49866761,15.44917364
20,FALSE,0.6,29,38.88964943,305,32.58224842,17.19387967
21,FALSE,0.8,20,39.37786252,351,32.56100049,15.46383111
20,FALSE,0.6,30,38.12236028,299,32.5752806,17.07472737
21,FALSE,0.8,21,39.28657189,347,32.72202881,15.46548202
20,FALSE,0.6,31,38.29350965,299,32.69967797,17.01439971
20,FALSE,0.6,32,37.6196891,297,32.59316154,16.73324228
20,FALSE,0.6,33,36.9034681,291,32.52632418,16.77277159
21,FALSE,0.8,22,38.77959753,344,32.66108218,15.37849749
14,FALSE,0,43,71.47626595,297,5.505662741,5.084139407
20,FALSE,0.6,34,35.69913918,284,32.33396038,16.62743795
21,FALSE,0.8,23,38.28777206,339,32.69387762,15.33077037
20,FALSE,0.6,35,35.59245029,282,32.46699067,16.59805355
21,FALSE,0.8,24,37.84496785,336,32.69512726,15.17521593
20,FALSE,0.6,36,35.49056309,279,32.58532552,16.60607815
21,FALSE,0.8,25,37.24787869,331,32.76140873,15.04892404
21,FALSE,0.8,26,37.24917702,328,32.92870227,15.04318529
21,FALSE,0.8,27,36.99362184,323,33.05552093,15.07230441
20,FALSE,0.6,37,35.46155084,278,32.64229898,16.58059493
21,FALSE,0.8,28,36.35137214,318,33.00835945,15.02683342
20,FALSE,0.6,38,35.45965411,277,32.86716452,16.49680442
20,FALSE,0.6,39,35.2592133,275,32.88032519,16.48450743
21,FALSE,0.8,29,36.33693364,316,33.13427328,14.9821483
20,FALSE,0.6,40,34.7377244,272,32.7948569,16.41652333
20,FALSE,0.6,41,34.66540187,270,32.86040034,16.4506932
21,FALSE,0.8,30,35.58788944,312,33.20262259,14.67131333
20,FALSE,0.6,42,34.57400226,267,32.98927529,16.46330921
21,FALSE,0.8,31,35.30653159,308,33.27537103,14.67578161
20,FALSE,0.6,43,34.11234688,263,33.01331059,16.37285051
21,FALSE,0.8,32,35.32939249,307,33.43839853,14.60079285
20,FALSE,0.6,44,33.64315637,259,33.11865778,16.23828397
21,FALSE,0.8,33,35.17523193,305,33.47976777,14.57724966
13,FALSE,0,42,80.67535833,299,6.141683249,4.750358681
21,FALSE,0.8,34,34.93883762,302,33.52674755,14.57130068
20,FALSE,0.6,45,33.7964382,295,33.24000676,16.18079999
21,FALSE,0.8,35,34.55916653,300,33.55847531,14.41117964
20,FALSE,0.6,46,33.95131428,307,33.36158001,16.12373378
21,FALSE,0.8,36,34.0943404,297,33.49322224,14.35943865
20,FALSE,0.6,47,33.94498445,308,33.49156605,16.11830548
21,FALSE,0.8,37,33.58644045,294,33.42740961,14.2452518
20,FALSE,0.6,48,33.81501728,308,33.6038059,15.99437894
20,FALSE,0.6,49,33.96044125,308,33.79833832,15.91036078
14,FALSE,0,44,73.36267094,295,5.578020389,5.080806599
21,FALSE,0.8,38,33.20383138,290,33.44220132,14.25557547
20,FALSE,0.6,50,33.77005885,305,33.8923735,15.89068602
21,FALSE,0.8,39,33.18751398,289,33.58403359,14.19041354
21,FALSE,0.8,40,33.13403966,288,33.62461812,14.16628911
22,FALSE,0.8,0,46.9623199,422,34.4111149,15.2699097
22,FALSE,0.8,1,46.48147693,418,32.5241461,16.60697608
22,FALSE,0.8,2,46.14773587,416,32.48469623,16.47848347
21,FALSE,0.8,41,32.48656398,284,33.53132345,14.05765517
