"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_4.3.32.nlogo"
"Experiment_1"
"01/24/2016 18:48:58:380 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","juvenile-mortality","drought-rate","[step]","sum [BA] of trees","count trees with [tree-size-t1 > 10]","mean [tree-size-t1] of trees","standard-deviation [tree-size-t1] of trees"
"10","true","0","1","44","34.23309682041535","385","12.764034380529093","15.450860849386167"
"21","true","0.4","1","0","39.976338874256264","369","34.162843903048525","14.58378173269041"
"19","true","0.2","1","15","37.142271964220015","276","26.51634495861543","19.87247428583831"
"15","true","0.2","1","43","32.30772817129179","389","24.282630148041076","17.973995877994497"
"21","true","0.4","1","1","40.13379055446332","368","34.31779352821376","14.535066380346215"
"17","true","0.2","1","22","37.24555610001303","301","26.9266173558368","18.473480891624234"
"18","true","0.2","1","22","38.07570532488463","294","29.835437126176476","18.211802570432567"
"20","true","0.2","1","13","39.315761904227166","282","34.138880450010646","18.524513098777255"
"21","true","0.4","1","2","39.95421128764994","363","34.50417576983986","14.535298879847165"
"9","true","0","1","45","33.420286136510775","412","11.717828840639017","13.450473717273479"
"17","true","0.2","1","23","37.232147283682664","300","26.960937044079284","18.41280689905614"
"15","true","0.2","1","44","32.16984912444545","387","24.281378178684474","17.980540468036935"
"21","true","0.4","1","3","39.784844207555125","359","34.666993398404394","14.478296378511605"
"10","true","0","1","45","34.37266430497518","388","12.610262711047511","15.27836530648383"
"20","true","0.2","1","14","38.73336578108403","279","34.053927817842265","18.443483470620603"
"18","true","0.2","1","23","37.602251807199615","290","29.81540080644627","18.164787540534373"
"19","true","0.2","1","16","36.119837749479295","269","26.32084409215138","19.81539013416811"
"21","true","0.4","1","4","39.85598074517707","358","34.7734373222121","14.446423951913195"
"15","true","0.2","1","45","31.353685030141367","384","24.066723865842853","17.79012166878523"
"20","true","0.2","1","15","38.34643424341451","276","34.057663214155745","18.40094514915025"
"21","true","0.4","1","5","39.862142519129044","355","34.95395728753631","14.433088394258021"
"18","true","0.2","1","24","36.297730368491095","285","29.617790523708038","17.823218670134082"
"19","true","0.2","1","17","35.90627221031726","266","26.343285875985835","19.818026856216058"
"17","true","0.2","1","24","36.80172954105537","297","27.064795435344433","18.249850265052075"
"9","true","0","1","46","33.417873740838274","418","11.708804655686908","13.30710975920548"
"21","true","0.4","1","6","39.529663248152175","349","35.15365422738453","14.379407397918234"
"10","true","0","1","46","34.64022636495749","393","12.455743716463292","15.121742558982254"
"20","true","0.2","1","16","37.578335575141146","271","33.865571229062176","18.43654029207738"
"15","true","0.2","1","46","31.319991377779324","384","24.008463017658812","17.729561440069133"
"18","true","0.2","1","25","35.98869739412677","282","29.70819888808535","17.73391892063964"
"19","true","0.2","1","18","35.73425713796355","264","26.446839055800407","19.744152074570795"
"17","true","0.2","1","25","36.30025534420264","293","27.041741143623934","18.150442314773564"
"15","true","0.2","1","47","31.362483455596276","382","24.004916043880076","17.712347522120137"
"21","true","0.4","1","7","39.560761127120834","347","35.30101360955973","14.347049605279034"
"10","true","0","1","47","34.76602702287118","397","12.268561583182557","14.922425059394179"
"9","true","0","1","47","33.37104886280946","426","11.613765635907116","13.126697934623573"
"20","true","0.2","1","17","36.80896904295252","266","33.78797471020526","18.376319021221146"
"17","true","0.2","1","26","36.19779151301455","290","27.135762885045626","18.129259114529113"
"15","true","0.2","1","48","31.188750968674995","381","23.853051810412772","17.668013988031316"
"18","true","0.2","1","26","36.0457879335609","280","29.71039555071823","17.784391738732374"
"21","true","0.4","1","8","38.7316354710144","341","35.302163727383046","14.153962489075939"
"19","true","0.2","1","19","34.893740034816915","261","26.277938885949876","19.448219029258134"
"17","true","0.2","1","27","35.8138426888193","286","27.20615199202704","18.052104879472612"
"20","true","0.2","1","18","36.524022194992135","264","33.791718985324565","18.311330772288574"
"21","true","0.4","1","9","38.42344827465723","339","35.31255851134937","14.019637643471649"
"18","true","0.2","1","27","35.69756663481652","275","29.623304418728946","17.867833924756724"
"9","true","0","1","48","32.987256478559026","432","11.54823900647709","12.881839811081493"
"19","true","0.2","1","20","34.47727181360302","257","26.22189144679852","19.39320219101384"
"17","true","0.2","1","28","35.63965136625498","284","27.44275022311639","17.9675868543782"
"15","true","0.2","1","49","30.982504875689152","377","23.840446719483218","17.6297247492141"
"20","true","0.2","1","19","36.227768740067106","262","33.828844079308176","18.170505662763862"
"10","true","0","1","48","33.53523208069622","397","12.023107120847532","14.481552817493078"
"18","true","0.2","1","28","35.729755678534886","273","29.881454567663358","17.82399135923568"
"19","true","0.2","1","21","34.640985710979194","257","26.309094750048036","19.338441171426584"
"21","true","0.4","1","10","38.578435096219366","338","35.48170810210968","13.952714325138517"
"20","true","0.2","1","20","36.08650902855713","259","34.04126512659788","18.138764034992153"
"15","true","0.2","1","50","30.8076231826671","372","23.696919902489988","17.683396499776244"
"9","true","0","1","49","33.27035033387639","440","11.443521008490777","12.767944882975815"
"18","true","0.2","1","29","35.53160581236399","271","29.963759075863297","17.769309207003477"
"19","true","0.2","1","22","34.20535959309326","254","26.302470284186157","19.198685512605543"
"17","true","0.2","1","29","35.81901869090988","284","27.631859696871462","17.899255298332868"
"10","true","0","1","49","33.85175961357726","401","11.924786777161387","14.330185859342754"
"20","true","0.2","1","21","36.22748073780632","259","34.0565497691191","18.137710334757433"
"21","true","0.4","1","11","38.31937850952599","337","35.47954186542434","13.76020589505151"
"22","true","0.4","1","0","43.65145684918974","327","37.97774911586956","16.059740094874382"
"18","true","0.2","1","30","35.13156705494551","266","30.057577728135843","17.778381799504064"
"19","true","0.2","1","23","34.17280395321037","252","26.505638259652724","19.164047994902862"
"22","true","0.4","1","1","43.705612849651565","325","32.85073259772955","19.565341967606727"
"17","true","0.2","1","30","35.603909524290096","281","27.68558956868422","17.850342589381256"
"20","true","0.2","1","22","36.067134300737564","255","34.23535718935772","18.15337370431841"
"21","true","0.4","1","12","38.27743216409373","335","35.58219231123117","13.751348466386625"
"9","true","0","1","50","33.31688635488064","448","11.439119619200472","12.65078008708592"
"22","true","0.4","1","2","43.5515616186066","323","32.98510831287743","19.488230029621782"
"19","true","0.2","1","24","33.954081553304135","249","26.55731507726033","19.12004572432203"
"10","true","0","1","50","33.64474556865029","403","11.854018735111346","14.139966019639164"
"21","true","0.4","1","13","37.9933467639338","332","35.62246477043775","13.72902201062325"
"20","true","0.2","1","23","35.376508831423855","252","34.112281718966614","17.994115255290538"
"17","true","0.2","1","31","34.78149123325472","274","27.706713608327934","17.694284815279744"
"22","true","0.4","1","3","43.435736607953785","321","33.06366856066886","19.454134267349975"
"23","true","0.4","1","0","43.43990845487387","368","35.83041475077503","14.817429702236968"
"19","true","0.2","1","25","33.872575623887705","247","26.67828981351809","19.093383942302797"
"23","true","0.4","1","1","42.94037304741677","364","33.040534284679026","16.92222233488999"
"21","true","0.4","1","14","36.387358833847216","325","35.31952421866626","13.357711545167275"
"20","true","0.2","1","24","35.29126202422764","250","34.11577420945763","18.024942262383185"
"18","true","0.2","1","31","34.89298260867547","263","30.224111564074956","17.73362223827502"
"22","true","0.4","1","4","43.12301106821814","318","33.192722926415904","19.365577635060642"
"24","true","0.4","1","0","41.42541808466386","345","36.352620246394316","14.412369441103351"
"23","true","0.4","1","2","42.73295292514982","362","33.264042526949964","16.68810385480817"
"21","true","0.4","1","15","35.933603155484","319","35.4583185944198","13.315861305350563"
"19","true","0.2","1","26","33.90284464282285","245","26.75317311288544","19.08427115194086"
"24","true","0.4","1","1","40.56964841396615","340","29.129822782650507","18.82113149901213"
"22","true","0.4","1","5","42.40868098902841","312","33.1962968490571","19.343204762818434"
"17","true","0.2","1","32","34.74600932674122","273","27.710553167263548","17.657563501801686"
"18","true","0.2","1","32","35.053556683673925","263","30.338738027281728","17.697281791017662"
"24","true","0.4","1","2","40.51013907555443","339","29.070572206027887","18.770023709612584"
"20","true","0.2","1","25","34.89136317688132","248","34.064510649129076","17.925876067653174"
"24","true","0.4","1","3","40.42367718511288","338","29.074700455985997","18.695027879917646"
"23","true","0.4","1","3","42.46889411233468","359","33.32091707283874","16.63536666863992"
"18","true","0.2","1","33","34.8372450286101","261","30.299040420902582","17.64610251256506"
"17","true","0.2","1","33","34.80079918401238","271","27.848337987603962","17.638457575718586"
"22","true","0.4","1","6","42.295485188395666","309","33.32834968756153","19.328526982894378"
"19","true","0.2","1","27","34.06671148331657","245","26.958684844027864","19.002320910738035"
"21","true","0.4","1","16","35.80394153734591","316","35.597160265944616","13.260392139189669"
"20","true","0.2","1","26","34.18809626642611","243","33.890066685516054","17.971454531412135"
"23","true","0.4","1","4","42.37903711755775","357","33.49769933475975","16.51389791000735"
"18","true","0.2","1","34","33.91098378602278","257","29.833666923037597","17.513872717529217"
"17","true","0.2","1","34","34.92767565210388","270","28.04251614489272","17.595449918479257"
"22","true","0.4","1","7","42.30206209166665","308","33.50495762728548","19.241490602864047"
"19","true","0.2","1","28","33.87696365630196","242","26.960547172329903","18.983987733407094"
"21","true","0.4","1","17","35.666253678836746","314","35.64708943333195","13.262340255272985"
"24","true","0.4","1","4","40.28363096477156","336","29.082678337518015","18.64586459123087"
"20","true","0.2","1","27","33.878957300039104","240","34.01111570514233","17.92803562067581"
"23","true","0.4","1","5","41.44370372413322","351","33.40020078619898","16.429734226191947"
"18","true","0.2","1","35","33.73521955324829","255","29.935112010940255","17.446738142144376"
"17","true","0.2","1","35","34.883809021685735","268","28.12604360356602","17.57697284507774"
"22","true","0.4","1","8","42.25896084933599","307","33.579083399090756","19.180153160636383"
"21","true","0.4","1","18","35.689092804910224","313","35.73662586553013","13.230503164563626"
"24","true","0.4","1","5","40.06563188240374","334","29.122755559629024","18.558319947619452"
"19","true","0.2","1","29","33.94242288414382","241","27.007686274731125","18.972502701877215"
"21","true","0.4","1","19","35.759173504383135","312","35.85083675154935","13.205373993608339"
"22","true","0.4","1","9","41.73820548469992","302","33.72741102175033","19.091986831281456"
"24","true","0.4","1","6","39.830894791853986","331","29.191198714474123","18.487844660908017"
"19","true","0.2","1","30","33.58737745640287","238","26.91523230075707","18.947870371662138"
"20","true","0.2","1","28","33.20225606017975","236","33.78833759512007","17.946688904422917"
"23","true","0.4","1","6","41.34309686486419","346","33.62056563804561","16.437328102809424"
"21","true","0.4","1","20","35.52118388644051","310","35.867312636767736","13.146824506429788"
"18","true","0.2","1","36","33.894252752328946","255","30.127123845319943","17.37477816349102"
"22","true","0.4","1","10","41.582530802654254","300","33.79347878711813","19.05105333498945"
"17","true","0.2","1","36","34.8129871795987","266","28.142164495047435","17.565141054386025"
"19","true","0.2","1","31","32.967909199921884","235","26.77922284704267","18.754537807049918"
"21","true","0.4","1","21","35.21870112249051","307","35.92903230465642","13.042842692746696"
"20","true","0.2","1","29","33.17436735763933","235","33.758207139783025","17.96884072728732"
"22","true","0.4","1","11","40.97200892402401","298","33.8308752343442","18.73621131876209"
"23","true","0.4","1","7","41.50210716412274","345","33.78365481411469","16.380500921920234"
"18","true","0.2","1","37","33.49014607790971","252","30.179710031756006","17.258137281719705"
"24","true","0.4","1","7","39.21111419838081","324","29.291803395236524","18.436261172460966"
"17","true","0.2","1","37","34.74331003350534","264","28.168725783287254","17.537591447872572"
"19","true","0.2","1","32","32.94306808199784","232","26.852126699497514","18.774535266659854"
"22","true","0.4","1","12","41.12635222040768","298","33.95004167227662","18.67060451164977"
"23","true","0.4","1","8","41.543659363243606","343","33.925369406343776","16.361554739922646"
"20","true","0.2","1","30","32.79167387558575","232","33.429292312027215","18.115356445337007"
"18","true","0.2","1","38","33.28388708283784","249","30.234026410651683","17.245484201221316"
"19","true","0.2","1","33","33.105155440316345","232","26.930489499015042","18.72965481204616"
"24","true","0.4","1","8","38.87195495720338","319","29.34675949480167","18.45895240939756"
"17","true","0.2","1","38","34.892478273793806","263","28.19707823847687","17.548789161100288"
"21","true","0.4","1","22","35.239501097533015","306","36.01851861218909","13.012098599214745"
"23","true","0.4","1","9","41.446656269879846","339","34.100719101044305","16.364713389471547"
"20","true","0.2","1","31","32.34533573050525","231","33.028322999677464","18.037605164653733"
"19","true","0.2","1","34","33.118729249020845","231","27.06503581932477","18.694457376953807"
"24","true","0.4","1","9","38.665781538320715","316","29.401479069046044","18.437054012299328"
"22","true","0.4","1","13","41.01318707196976","297","34.05967173390124","18.591063654206177"
"23","true","0.4","1","10","41.28422917814027","336","34.19216341924402","16.35956470506118"
"17","true","0.2","1","39","34.7178804013497","261","28.235417652212895","17.485401825017803"
"21","true","0.4","1","23","34.70097242845488","303","35.96579795852252","12.844848454246023"
"19","true","0.2","1","35","33.1884686100398","230","27.17431563316953","18.67129033727797"
"24","true","0.4","1","10","38.60264350796653","313","29.517829216185543","18.438532587746632"
"23","true","0.4","1","11","41.461955505452174","336","34.30986496516702","16.301820311732104"
"18","true","0.2","1","39","32.93292625098694","246","30.15337669854603","17.21653802167973"
"17","true","0.2","1","40","34.593709144358186","362","28.356393921589063","17.493570662914134"
"22","true","0.4","1","14","40.30017424284413","293","33.959744808205315","18.534114892415165"
"21","true","0.4","1","24","34.80402257307386","302","36.10457366238844","12.81246995875704"
"20","true","0.2","1","32","31.87309845055951","228","33.00509545813047","17.907954627344846"
"19","true","0.2","1","36","33.045624821971316","227","27.301631983853557","18.66121044519534"
"24","true","0.4","1","11","38.62827816816697","312","29.616609724055984","18.382864583483364"
"23","true","0.4","1","12","41.14886646709656","333","34.43683906987403","16.184651707334805"
"17","true","0.2","1","41","34.31847044973967","362","28.14039996108745","17.51218414917723"
"21","true","0.4","1","25","34.55803764447538","299","36.17168308148136","12.789040746206458"
"22","true","0.4","1","15","39.75912556684361","289","33.911538464788315","18.550733370580474"
"18","true","0.2","1","40","32.7353133222603","317","30.28600349521675","17.177996936981486"
"24","true","0.4","1","12","37.95013588666528","309","29.53373952702754","18.17703885977195"
"23","true","0.4","1","13","41.024580152909664","329","34.60737692882821","16.184112777054064"
"19","true","0.2","1","37","32.922101482459354","225","27.41448541337988","18.615408524404888"
"20","true","0.2","1","33","31.169647393950683","224","32.80578727237588","17.81104030199304"
"17","true","0.2","1","42","34.151022923624566","364","28.120436497400785","17.468633727704283"
"21","true","0.4","1","26","34.14283949393399","296","36.16315026594918","12.697635865627154"
"23","true","0.4","1","14","40.27765508936796","325","34.60482307347305","15.994427446888144"
"24","true","0.4","1","13","37.514595213272976","304","29.611116034255126","18.167207323166373"
"19","true","0.2","1","38","32.89721294739778","224","27.500987175887673","18.542560171455854"
"18","true","0.2","1","41","32.85937409734266","318","30.197270891654025","17.264145273781324"
"23","true","0.4","1","15","39.45030988210428","321","34.49400514541753","15.809473090570407"
"20","true","0.2","1","34","31.03527852404546","222","32.87941943800914","17.78150466513364"
"24","true","0.4","1","14","36.901345061787175","300","29.525043405423787","18.097784629956752"
"22","true","0.4","1","16","39.481729383633365","285","34.01184776757501","18.563846765264604"
"23","true","0.4","1","16","39.05263951356581","318","34.508750011979394","15.70874040175394"
"24","true","0.4","1","15","36.39797016999471","297","29.468657519540056","17.98947120007648"
"17","true","0.2","1","43","34.133304507524","363","27.989002123846422","17.50721856826762"
"20","true","0.2","1","35","30.026497309505924","218","32.62805125775954","17.510442781836634"
"21","true","0.4","1","27","33.96802354087943","293","36.27151919197188","12.681648332814763"
"19","true","0.2","1","39","33.058848328745064","224","27.50894223345925","18.52122109474307"
"23","true","0.4","1","17","38.55587550291243","313","34.56286551872945","15.670246172651094"
"24","true","0.4","1","16","35.52981681817911","291","29.345669321435256","17.907087641598867"
"22","true","0.4","1","17","39.41614907397786","283","34.20038862284808","18.514926420958858"
"18","true","0.2","1","42","32.25222541240154","315","30.053422839529166","17.269779052281972"
"23","true","0.4","1","18","38.43761805768344","310","34.689405591210765","15.656320143185434"
"20","true","0.2","1","36","29.95755451309628","216","32.622341679139346","17.57229570982524"
"24","true","0.4","1","17","35.09178013881377","288","29.285316683456898","17.856447649283904"
"17","true","0.2","1","44","34.314661658043995","367","27.870298204676757","17.551312783385118"
"21","true","0.4","1","28","33.86655826060106","290","36.435741942188514","12.637226598531875"
"19","true","0.2","1","40","33.056958770384995","334","27.536145372566843","18.478659802416267"
"22","true","0.4","1","18","38.85111498151578","280","34.1656802519703","18.359884557601863"
"23","true","0.4","1","19","38.41122584048729","308","34.81354768349043","15.62405237995254"
"18","true","0.2","1","43","32.41206557398396","317","30.104476392476144","17.25114332048716"
"24","true","0.4","1","18","34.86196775159022","285","29.335089991651124","17.819455328272518"
"20","true","0.2","1","37","29.594386972353313","215","32.44353582691559","17.429435641937594"
"21","true","0.4","1","29","33.324728913211025","286","36.30203883492732","12.6868007015908"
"17","true","0.2","1","45","34.31998100093688","365","27.98156608170341","17.532308298135273"
"19","true","0.2","1","41","33.0665853678821","341","27.487604498543046","18.482649546069254"
"22","true","0.4","1","19","38.48535415532415","277","34.18775758391921","18.306578703219508"
"20","true","0.2","1","38","29.663162709384693","214","32.45204335737957","17.504057298120657"
"18","true","0.2","1","44","32.457092331103496","315","30.27503840365264","17.20549473459454"
"17","true","0.2","1","46","34.20049367957552","363","27.983393259336413","17.498559624719952"
"19","true","0.2","1","42","33.230540120765276","345","27.628582278980048","18.418653104461843"
"24","true","0.4","1","19","34.6054528262695","282","29.44275775479517","17.750393357024414"
"20","true","0.2","1","39","29.26085029954079","209","32.17479906266152","17.76701054774961"
"23","true","0.4","1","20","37.64848608479302","304","34.706144596486176","15.487427662284054"
"21","true","0.4","1","30","32.74938206697482","282","36.24971561391848","12.639318807464862"
"22","true","0.4","1","20","37.630351809462404","272","34.10171657518581","18.17990074332774"
"19","true","0.2","1","43","33.27745913977417","344","27.637964687440487","18.447138140613028"
"24","true","0.4","1","20","34.50156080618323","278","29.586127823069177","17.771992497047897"
"23","true","0.4","1","21","37.651132038122974","302","34.837723612948174","15.477883615169015"
"18","true","0.2","1","45","32.16132414493552","313","30.124274966439046","17.149659245168877"
"17","true","0.2","1","47","33.9160704231038","359","27.943549880322205","17.45882002132456"
"19","true","0.2","1","44","33.01984869706989","345","27.58636119559013","18.369780863061163"
"21","true","0.4","1","31","32.90305724365394","282","36.36042780318405","12.5945477168046"
"20","true","0.2","1","40","29.233117826982713","246","31.928717743523297","17.901273839357643"
"22","true","0.4","1","21","37.36658358272963","271","34.18975475971382","17.980841593179353"
"24","true","0.4","1","21","34.50595524153781","276","29.70822448613981","17.75517791850441"
"23","true","0.4","1","22","37.461664567103","301","34.855761424942735","15.342120711085407"
"18","true","0.2","1","46","32.009036748857156","309","30.263993394581544","17.151065814628655"
"17","true","0.2","1","48","33.72439196163217","356","27.738139316898227","17.533906931718892"
"19","true","0.2","1","45","32.54184748902339","340","27.660309390725853","18.374409230774123"
"24","true","0.4","1","22","34.39478381428913","273","29.811573143433485","17.75045355146904"
"21","true","0.4","1","32","32.97475689643154","281","36.485387066769995","12.570013861210006"
"22","true","0.4","1","22","37.511617761052605","271","34.30725317410513","17.917682135575905"
"20","true","0.2","1","41","29.09700845842627","245","31.68851804198541","18.020505966636353"
"23","true","0.4","1","23","37.14669724876077","297","34.92369980553155","15.367319248973745"
"24","true","0.4","1","23","34.2791398550112","270","29.9180653755278","17.738161949563725"
"19","true","0.2","1","46","31.755186859518144","335","27.56861176006134","18.180525583171836"
"18","true","0.2","1","47","31.994818389039526","307","30.407766487636042","17.091341275316065"
"21","true","0.4","1","33","32.59937232756153","276","36.60548700713726","12.60390193989344"
"22","true","0.4","1","23","37.60717554603678","270","34.544045253686775","17.833094482017128"
"17","true","0.2","1","49","33.730855188532246","354","27.787634403678506","17.537736391839612"
"23","true","0.4","1","24","36.894238245523994","294","34.97595001554073","15.365031930768087"
"20","true","0.2","1","42","28.88692808411718","242","31.553932719377194","18.12205128337977"
"19","true","0.2","1","47","31.520121341914884","333","27.688269065023935","18.100935109052838"
"21","true","0.4","1","34","32.43273299094738","275","36.617748677381115","12.477706400988273"
"22","true","0.4","1","24","36.90529568239819","265","34.499446497613135","17.79535461862655"
"23","true","0.4","1","25","36.287197848995994","289","34.98566291493745","15.298312992736413"
"18","true","0.2","1","48","31.750430506562175","305","30.361713894718445","17.114076334689912"
"17","true","0.2","1","50","33.228625069619085","349","27.664328323153654","17.505451999649473"
"20","true","0.2","1","43","28.719640546276967","240","31.17961916161958","18.29969453174079"
"21","true","0.4","1","35","32.583867108464126","275","36.72766698016934","12.433759770822455"
"19","true","0.2","1","48","31.668990948208737","334","27.87327712986287","18.042360708285003"
"23","true","0.4","1","26","36.330407845716984","288","35.0896497158614","15.267722719319869"
"22","true","0.4","1","25","36.84995043532496","263","34.62465039389613","17.761337996138717"
"24","true","0.4","1","24","33.82002954934742","266","29.97596047474661","17.65613982576808"
"18","true","0.2","1","49","31.428364667556576","301","30.336772149059872","17.11795061907635"
"20","true","0.2","1","44","28.681753644204072","237","31.158645152148033","18.415841904906515"
"21","true","0.4","1","36","32.21508527630587","273","36.71708008136663","12.21459224717655"
"25","true","0.4","1","0","41.58411253065101","361","35.418573585003045","14.580344373884328"
"19","true","0.2","1","49","30.550171738760913","327","27.80041313988038","17.817296692930018"
"22","true","0.4","1","26","36.605876180316095","261","34.53900826050175","17.783387351994133"
"24","true","0.4","1","25","33.627637736893405","263","30.049619955904042","17.62560868744385"
"21","true","0.4","1","37","31.969804820968125","269","36.860350650713954","12.21772028212392"
"19","true","0.2","1","50","30.613476291660355","326","27.973105075031807","17.782963889267567"
"22","true","0.4","1","27","36.713088298680134","260","34.699012193793536","17.73367490927021"
"20","true","0.2","1","45","28.492433935905165","237","30.774859050893593","18.57543172591673"
"23","true","0.4","1","27","35.98988566199993","283","35.20652646284771","15.3132560809182"
"24","true","0.4","1","26","33.26867211111939","259","30.074008048867423","17.60708881922163"
"21","true","0.4","1","38","32.03102774552271","268","36.98311134551204","12.194620035449868"
"18","true","0.2","1","50","31.142341664240416","298","30.22195528228734","17.105803948648436"
"26","true","0.4","1","0","44.82523926932937","350","36.75047384943714","16.75284815847948"
"22","true","0.4","1","28","36.48502708155615","256","34.83551153183979","17.760197308805328"
"20","true","0.2","1","46","28.092850510977037","233","30.669453891477435","18.631504253622747"
"25","true","0.4","1","1","41.71818858434594","360","25.50421930256592","19.615231395866488"
"26","true","0.4","1","1","43.79226001715304","344","36.67703908022292","16.621098759536185"
"21","true","0.4","1","39","31.761010924994196","265","36.94140878486874","12.259575309202868"
"23","true","0.4","1","28","35.731525773620966","278","35.39120081153364","15.323033456778747"
"22","true","0.4","1","29","34.779086187279546","250","34.42703878235413","17.36591838485878"
"20","true","0.2","1","47","27.91744609910402","230","30.691413838463422","18.62863138486634"
"25","true","0.4","1","2","41.45035152403164","356","25.72479114943962","19.54172058213229"
"27","true","0.4","1","0","41.34564968559014","319","37.413568364097465","15.844434019979436"
"21","true","0.4","1","40","31.687020484910438","261","37.217675878247064","12.216791726049978"
"22","true","0.4","1","30","34.75446676132093","249","34.690716628848264","17.24510462383282"
"23","true","0.4","1","29","35.79834615056766","277","35.51180850578197","15.294004839099834"
"24","true","0.4","1","27","32.97443574802554","256","30.233040884861232","17.526363224516437"
"20","true","0.2","1","48","27.87442750246055","229","30.657577356669833","18.63148809919277"
"27","true","0.4","1","1","41.242770344019206","316","27.48906083389911","20.906187028706185"
"26","true","0.4","1","2","42.73854475267135","336","36.69879804883829","16.532925690867515"
"25","true","0.4","1","3","40.9649398597334","351","25.79643338943649","19.45109509963143"
"22","true","0.4","1","31","34.46430906312423","247","34.78321911784593","17.138369626569382"
"20","true","0.2","1","49","27.98490025273138","229","30.75220718082992","18.611815005984457"
"27","true","0.4","1","2","40.90212374125016","313","27.74092154463228","20.766490651290493"
"24","true","0.4","1","28","32.00938944933627","252","30.041486962839816","17.23141531448213"
"21","true","0.4","1","41","31.580971516020565","260","37.25210861246518","12.140106911643855"
"26","true","0.4","1","3","41.89901170131876","327","36.89542444979093","16.45495489773147"
"20","true","0.2","1","50","27.079058256811635","224","30.416151823821064","18.535084447869718"
"24","true","0.4","1","29","31.805071981201007","249","30.112142219978995","17.19379208151205"
"23","true","0.4","1","30","35.21333725204228","273","35.555053939000494","15.19587275856057"
"26","true","0.4","1","4","41.33245927696436","321","37.002972333160685","16.45765221406787"
"25","true","0.4","1","4","40.91035442948894","347","26.35902912745018","19.375881817682615"
"21","true","0.4","1","42","31.636001294058328","259","37.373834833053444","12.118665827892814"
"22","true","0.4","1","32","33.758156995378464","244","34.65622632875847","16.941675596617323"
"28","true","0.4","1","0","40.68209964213319","363","34.85144291987083","14.584981553548785"
"27","true","0.4","1","3","41.06569733575771","313","27.939601788160864","20.682334282009215"
"24","true","0.4","1","30","31.905143082455254","248","30.325209408148016","17.138402239092386"
"23","true","0.4","1","31","35.33687987605488","272","35.724261161915436","15.13631240709688"
"28","true","0.4","1","1","40.546477823074675","360","30.810191714300714","17.460172215421064"
"21","true","0.4","1","43","31.54717694438821","256","37.56532490444222","12.086172332040157"
"25","true","0.4","1","5","40.86863470559852","343","26.696224214896198","19.34721386574684"
"24","true","0.4","1","31","31.66848921484797","245","30.37074549744169","17.11279166085734"
"22","true","0.4","1","33","33.67393821108348","243","34.70852830983953","16.876876750777296"
"27","true","0.4","1","4","40.954541762888766","310","28.3421563964063","20.603440136171503"
"28","true","0.4","1","2","40.67522313381633","359","30.938814919896","17.419673689468507"
"26","true","0.4","1","5","41.30184282364724","319","37.12987236411553","16.447082198736283"
"23","true","0.4","1","32","34.79507636750989","267","35.75157879822367","15.142516606749691"
"25","true","0.4","1","6","40.953409915196715","342","26.868817688281187","19.283662785487326"
"24","true","0.4","1","32","31.67203160913992","244","30.530963430808686","17.046551660854824"
"22","true","0.4","1","34","33.02235698755943","238","34.679393595114625","16.847913938400676"
"27","true","0.4","1","5","40.86611258388942","306","28.56025306018815","20.592133327158535"
"23","true","0.4","1","33","34.733881047360754","265","35.86701177837328","15.122291167994474"
"24","true","0.4","1","33","31.434706851524517","241","30.64876998889216","17.003173819168328"
"25","true","0.4","1","7","40.841512684800996","339","26.91390661579326","19.262600550608262"
"26","true","0.4","1","6","40.95740488370318","315","37.208369286832735","16.483199559910464"
"21","true","0.4","1","44","31.47695566211046","255","37.61642368772387","12.033690972403969"
"27","true","0.4","1","6","39.93132772364874","298","28.463784211919176","20.60888783276586"
"24","true","0.4","1","34","31.041386326124595","239","30.688248326673346","16.809926903787083"
"25","true","0.4","1","8","40.05821082668534","333","26.966250798386483","19.121163957520356"
"28","true","0.4","1","3","40.69664207120099","356","31.392806255818247","17.252555127603195"
"26","true","0.4","1","7","41.10823517940919","315","37.3156129008575","16.42538958138261"
"21","true","0.4","1","45","31.61819535821674","255","37.722812948468444","11.991117482769415"
"27","true","0.4","1","7","39.31447135572338","294","28.546465289495277","20.46718683508999"
"25","true","0.4","1","9","39.797678250722925","328","27.15411692948129","19.101545691052884"
"22","true","0.4","1","35","32.82888411953671","234","34.83634936230042","16.89469809699107"
"26","true","0.4","1","8","40.98859650556936","312","37.46086986300836","16.432706700480455"
"23","true","0.4","1","34","34.88184322443476","265","35.97885724214386","15.069622759409118"
"28","true","0.4","1","4","39.7289904879378","349","31.521628428205183","16.957881446890028"
"27","true","0.4","1","8","39.121310227265774","290","28.594840379193844","20.474985437234142"
"21","true","0.4","1","46","31.402159686719582","252","37.832516310983145","11.965507040208518"
"24","true","0.4","1","35","30.874062378560673","237","30.800408930292388","16.747895259648363"
"22","true","0.4","1","36","32.12469178954379","229","34.79104252846899","16.82892720190906"
"27","true","0.4","1","9","38.7980612437587","287","28.802333650352914","20.386862489782505"
"23","true","0.4","1","35","34.7694881406524","263","36.06199092293522","15.05537571427313"
"28","true","0.4","1","5","39.91666924647829","349","31.648982513586738","16.898771484086375"
"21","true","0.4","1","47","31.30111059346605","249","38.01428564838383","11.961586025192538"
