run_no,spat_feed,diff_mort,juv-mort,time,BA,no_trees
156,TRUE,FALSE,0.2,133,50.46390821,369
162,TRUE,FALSE,0.4,57,21.86005345,131
161,TRUE,FALSE,0.4,78,23.11524881,88
157,TRUE,FALSE,0.2,101,45.23454608,447
160,TRUE,FALSE,0.2,73,36.29706716,542
161,TRUE,FALSE,0.4,79,22.92373047,88
155,TRUE,FALSE,0.2,142,43.77417022,289
162,TRUE,FALSE,0.4,58,21.69715542,130
159,TRUE,FALSE,0.2,89,39.50860421,372
156,TRUE,FALSE,0.2,134,50.76947091,368
158,TRUE,FALSE,0.2,105,40.06793644,415
162,TRUE,FALSE,0.4,59,21.39018749,128
161,TRUE,FALSE,0.4,80,23.1365091,87
155,TRUE,FALSE,0.2,143,43.94214118,287
160,TRUE,FALSE,0.2,74,36.35876194,542
157,TRUE,FALSE,0.2,102,45.40026233,445
161,TRUE,FALSE,0.4,81,23.28291462,84
159,TRUE,FALSE,0.2,90,39.70951744,372
156,TRUE,FALSE,0.2,135,51.19247623,364
162,TRUE,FALSE,0.4,60,21.61755718,127
158,TRUE,FALSE,0.2,106,40.60965183,423
161,TRUE,FALSE,0.4,82,23.34222031,84
160,TRUE,FALSE,0.2,75,37.02458725,548
157,TRUE,FALSE,0.2,103,45.0047069,442
161,TRUE,FALSE,0.4,83,22.21933334,84
162,TRUE,FALSE,0.4,61,20.98888507,127
159,TRUE,FALSE,0.2,91,40.2308689,373
158,TRUE,FALSE,0.2,107,40.99951617,421
155,TRUE,FALSE,0.2,144,44.20797289,287
162,TRUE,FALSE,0.4,62,21.29662116,128
161,TRUE,FALSE,0.4,84,21.53236512,83
162,TRUE,FALSE,0.4,63,20.97332529,126
161,TRUE,FALSE,0.4,85,21.63514921,83
156,TRUE,FALSE,0.2,136,51.53512701,360
160,TRUE,FALSE,0.2,76,36.4579244,543
155,TRUE,FALSE,0.2,145,44.64670494,291
161,TRUE,FALSE,0.4,86,20.6879322,81
162,TRUE,FALSE,0.4,64,20.95621004,124
159,TRUE,FALSE,0.2,92,40.07849334,375
161,TRUE,FALSE,0.4,87,20.86729947,80
157,TRUE,FALSE,0.2,104,45.29335565,439
158,TRUE,FALSE,0.2,108,41.09007234,426
162,TRUE,FALSE,0.4,65,21.03681145,123
155,TRUE,FALSE,0.2,146,44.33098676,288
161,TRUE,FALSE,0.4,88,19.46412225,78
160,TRUE,FALSE,0.2,77,36.91149329,538
156,TRUE,FALSE,0.2,137,51.81915173,358
162,TRUE,FALSE,0.4,66,19.748111,119
159,TRUE,FALSE,0.2,93,39.11937648,375
161,TRUE,FALSE,0.4,89,19.70007117,78
158,TRUE,FALSE,0.2,109,40.06901917,422
155,TRUE,FALSE,0.2,147,43.97089905,286
157,TRUE,FALSE,0.2,105,44.97849374,433
162,TRUE,FALSE,0.4,67,19.43371394,118
161,TRUE,FALSE,0.4,90,19.56031918,78
160,TRUE,FALSE,0.2,78,37.52372139,537
156,TRUE,FALSE,0.2,138,50.96914136,355
159,TRUE,FALSE,0.2,94,39.15849303,379
161,TRUE,FALSE,0.4,91,19.12081578,77
162,TRUE,FALSE,0.4,68,19.68129385,119
158,TRUE,FALSE,0.2,110,40.52953012,424
157,TRUE,FALSE,0.2,106,45.35199612,428
161,TRUE,FALSE,0.4,92,19.37056749,77
160,TRUE,FALSE,0.2,79,38.33331265,542
156,TRUE,FALSE,0.2,139,49.78464317,351
159,TRUE,FALSE,0.2,95,39.77353371,384
162,TRUE,FALSE,0.4,69,19.78142088,118
155,TRUE,FALSE,0.2,148,44.37808288,284
161,TRUE,FALSE,0.4,93,19.6201128,79
158,TRUE,FALSE,0.2,111,39.71541244,424
162,TRUE,FALSE,0.4,70,20.00297981,118
157,TRUE,FALSE,0.2,107,45.65614109,426
161,TRUE,FALSE,0.4,94,18.61006169,78
162,TRUE,FALSE,0.4,71,20.33341606,120
161,TRUE,FALSE,0.4,95,18.55668901,77
155,TRUE,FALSE,0.2,149,44.25574519,280
161,TRUE,FALSE,0.4,96,18.04275703,76
160,TRUE,FALSE,0.2,80,38.06798969,539
159,TRUE,FALSE,0.2,96,40.35254376,387
162,TRUE,FALSE,0.4,72,20.54230789,120
156,TRUE,FALSE,0.2,140,50.55434626,350
155,TRUE,FALSE,0.2,150,43.94063561,278
163,TRUE,FALSE,0.4,0,41.79878585,195
158,TRUE,FALSE,0.2,112,39.93735246,428
161,TRUE,FALSE,0.4,97,18.2514189,76
162,TRUE,FALSE,0.4,73,20.77850918,118
161,TRUE,FALSE,0.4,98,18.43794661,76
157,TRUE,FALSE,0.2,108,45.78082054,423
163,TRUE,FALSE,0.4,1,41.76621105,194
159,TRUE,FALSE,0.2,97,39.89024353,390
160,TRUE,FALSE,0.2,81,37.64732305,537
162,TRUE,FALSE,0.4,74,20.94679319,118
161,TRUE,FALSE,0.4,99,17.99973182,75
156,TRUE,FALSE,0.2,141,50.41203474,345
158,TRUE,FALSE,0.2,113,40.31334312,428
163,TRUE,FALSE,0.4,2,33.87946666,175
162,TRUE,FALSE,0.4,75,20.98697934,117
161,TRUE,FALSE,0.4,100,17.93063733,74
159,TRUE,FALSE,0.2,98,40.59057768,397
163,TRUE,FALSE,0.4,3,33.59600924,177
160,TRUE,FALSE,0.2,82,38.13519592,530
157,TRUE,FALSE,0.2,109,46.21184433,424
161,TRUE,FALSE,0.4,101,18.17147044,74
162,TRUE,FALSE,0.4,76,21.07554795,117
156,TRUE,FALSE,0.2,142,50.76425448,343
158,TRUE,FALSE,0.2,114,40.29318838,427
161,TRUE,FALSE,0.4,102,18.19399021,73
159,TRUE,FALSE,0.2,99,40.62497847,392
162,TRUE,FALSE,0.4,77,21.37739224,116
160,TRUE,FALSE,0.2,83,38.6490056,535
161,TRUE,FALSE,0.4,103,18.42935567,73
163,TRUE,FALSE,0.4,4,33.83938043,178
157,TRUE,FALSE,0.2,110,45.55046682,425
158,TRUE,FALSE,0.2,115,40.08596986,428
156,TRUE,FALSE,0.2,143,50.56785103,339
162,TRUE,FALSE,0.4,78,21.32650598,115
161,TRUE,FALSE,0.4,104,18.58769573,73
163,TRUE,FALSE,0.4,5,33.25518592,175
162,TRUE,FALSE,0.4,79,21.46895704,114
161,TRUE,FALSE,0.4,105,18.73658611,74
157,TRUE,FALSE,0.2,111,45.55546956,419
163,TRUE,FALSE,0.4,6,33.54826734,177
161,TRUE,FALSE,0.4,106,18.90333559,73
159,TRUE,FALSE,0.2,100,40.86810083,390
162,TRUE,FALSE,0.4,80,21.58215161,113
161,TRUE,FALSE,0.4,107,19.07715773,72
160,TRUE,FALSE,0.2,84,39.03150076,534
163,TRUE,FALSE,0.4,7,33.75345284,176
158,TRUE,FALSE,0.2,116,40.64692782,431
162,TRUE,FALSE,0.4,81,21.2304103,113
156,TRUE,FALSE,0.2,144,50.03032858,332
161,TRUE,FALSE,0.4,108,19.00053456,71
159,TRUE,FALSE,0.2,101,41.31243606,393
162,TRUE,FALSE,0.4,82,21.31232651,112
161,TRUE,FALSE,0.4,109,19.1726655,71
163,TRUE,FALSE,0.4,8,34.23551827,175
160,TRUE,FALSE,0.2,85,38.92622478,529
162,TRUE,FALSE,0.4,83,21.60159478,113
157,TRUE,FALSE,0.2,112,44.54630508,413
161,TRUE,FALSE,0.4,110,19.04226433,70
158,TRUE,FALSE,0.2,117,40.96490168,431
156,TRUE,FALSE,0.2,145,49.75695564,328
159,TRUE,FALSE,0.2,102,41.38084248,400
161,TRUE,FALSE,0.4,111,19.3213355,70
163,TRUE,FALSE,0.4,9,33.72530287,173
162,TRUE,FALSE,0.4,84,21.83449286,113
160,TRUE,FALSE,0.2,86,38.74179773,528
161,TRUE,FALSE,0.4,112,19.48569172,70
158,TRUE,FALSE,0.2,118,41.16553026,433
163,TRUE,FALSE,0.4,10,32.92453221,171
157,TRUE,FALSE,0.2,113,44.920986,408
162,TRUE,FALSE,0.4,85,21.56412496,110
159,TRUE,FALSE,0.2,103,40.89680505,399
156,TRUE,FALSE,0.2,146,49.31954616,324
161,TRUE,FALSE,0.4,113,19.62978246,70
163,TRUE,FALSE,0.4,11,33.29855433,172
162,TRUE,FALSE,0.4,86,21.74463202,110
161,TRUE,FALSE,0.4,114,19.72101926,70
160,TRUE,FALSE,0.2,87,39.08874178,526
158,TRUE,FALSE,0.2,119,41.3210705,433
162,TRUE,FALSE,0.4,87,21.85683518,108
157,TRUE,FALSE,0.2,114,45.3287093,405
161,TRUE,FALSE,0.4,115,19.94325231,70
156,TRUE,FALSE,0.2,147,50.09327144,326
163,TRUE,FALSE,0.4,12,33.73150636,175
162,TRUE,FALSE,0.4,88,21.54462502,105
161,TRUE,FALSE,0.4,116,20.07564944,71
159,TRUE,FALSE,0.2,104,39.79691435,394
157,TRUE,FALSE,0.2,115,45.65869832,404
161,TRUE,FALSE,0.4,117,19.62543154,69
163,TRUE,FALSE,0.4,13,33.41088666,173
162,TRUE,FALSE,0.4,89,21.55573043,105
161,TRUE,FALSE,0.4,118,19.19537759,69
158,TRUE,FALSE,0.2,120,41.23380054,436
162,TRUE,FALSE,0.4,90,21.67991594,104
163,TRUE,FALSE,0.4,14,33.11785121,172
160,TRUE,FALSE,0.2,88,39.36546813,526
161,TRUE,FALSE,0.4,119,19.39253893,69
159,TRUE,FALSE,0.2,105,40.15735687,398
156,TRUE,FALSE,0.2,148,50.30122456,323
162,TRUE,FALSE,0.4,91,21.81085197,103
163,TRUE,FALSE,0.4,15,33.35714618,170
161,TRUE,FALSE,0.4,120,19.03468231,68
158,TRUE,FALSE,0.2,121,41.69819784,441
162,TRUE,FALSE,0.4,92,21.26941887,102
159,TRUE,FALSE,0.2,106,39.73650157,396
161,TRUE,FALSE,0.4,121,19.21926124,68
157,TRUE,FALSE,0.2,116,45.88851924,400
160,TRUE,FALSE,0.2,89,39.82182607,520
156,TRUE,FALSE,0.2,149,49.25982521,318
162,TRUE,FALSE,0.4,93,21.56076863,102
163,TRUE,FALSE,0.4,16,32.01029496,170
161,TRUE,FALSE,0.4,122,18.952891,68
158,TRUE,FALSE,0.2,122,41.15810623,434
159,TRUE,FALSE,0.2,107,39.85805273,393
161,TRUE,FALSE,0.4,123,18.78427506,67
162,TRUE,FALSE,0.4,94,21.90263674,102
163,TRUE,FALSE,0.4,17,31.92331314,171
160,TRUE,FALSE,0.2,90,40.04693366,515
162,TRUE,FALSE,0.4,95,21.79456007,100
157,TRUE,FALSE,0.2,117,46.07370606,395
156,TRUE,FALSE,0.2,150,49.43118612,315
164,TRUE,FALSE,0.4,0,41.30412087,180
161,TRUE,FALSE,0.4,124,17.90510261,64
158,TRUE,FALSE,0.2,123,41.81060444,436
163,TRUE,FALSE,0.4,18,31.01983076,167
161,TRUE,FALSE,0.4,125,17.89156017,62
164,TRUE,FALSE,0.4,1,41.62401146,185
162,TRUE,FALSE,0.4,96,20.89510752,98
160,TRUE,FALSE,0.2,91,40.75017043,513
161,TRUE,FALSE,0.4,126,18.08198284,63
163,TRUE,FALSE,0.4,19,31.27263072,168
157,TRUE,FALSE,0.2,118,45.82791161,390
159,TRUE,FALSE,0.2,108,40.2969637,389
162,TRUE,FALSE,0.4,97,20.93536485,97
164,TRUE,FALSE,0.4,2,33.03170192,160
161,TRUE,FALSE,0.4,127,18.26077576,63
162,TRUE,FALSE,0.4,98,20.56543906,96
164,TRUE,FALSE,0.4,3,33.19822901,161
161,TRUE,FALSE,0.4,128,18.41474573,63
157,TRUE,FALSE,0.2,119,45.87012422,384
162,TRUE,FALSE,0.4,99,20.79571134,96
163,TRUE,FALSE,0.4,20,31.57361942,170
158,TRUE,FALSE,0.2,124,41.78766719,436
159,TRUE,FALSE,0.2,109,40.2563833,391
161,TRUE,FALSE,0.4,129,18.47686234,62
164,TRUE,FALSE,0.4,4,33.31272611,163
161,TRUE,FALSE,0.4,130,18.10146056,60
162,TRUE,FALSE,0.4,100,20.60013523,94
163,TRUE,FALSE,0.4,21,31.28866755,170
161,TRUE,FALSE,0.4,131,18.17829963,59
160,TRUE,FALSE,0.2,92,40.76946643,514
159,TRUE,FALSE,0.2,110,40.53578531,386
158,TRUE,FALSE,0.2,125,42.03760112,441
162,TRUE,FALSE,0.4,101,19.24744096,94
163,TRUE,FALSE,0.4,22,31.62354619,172
164,TRUE,FALSE,0.4,5,32.92378653,165
161,TRUE,FALSE,0.4,132,17.40195105,57
162,TRUE,FALSE,0.4,102,19.49775015,94
157,TRUE,FALSE,0.2,120,46.15035943,382
163,TRUE,FALSE,0.4,23,31.15701732,176
159,TRUE,FALSE,0.2,111,40.82512815,385
164,TRUE,FALSE,0.4,6,32.50924622,166
161,TRUE,FALSE,0.4,133,17.4398483,57
162,TRUE,FALSE,0.4,103,19.72788443,94
158,TRUE,FALSE,0.2,126,42.79845117,445
160,TRUE,FALSE,0.2,93,40.80933608,510
161,TRUE,FALSE,0.4,134,17.5722057,57
164,TRUE,FALSE,0.4,7,31.82189237,164
162,TRUE,FALSE,0.4,104,19.6986311,92
161,TRUE,FALSE,0.4,135,17.75041856,58
163,TRUE,FALSE,0.4,24,31.46360176,178
158,TRUE,FALSE,0.2,127,43.02450595,441
157,TRUE,FALSE,0.2,121,45.9445263,377
162,TRUE,FALSE,0.4,105,19.95201585,93
161,TRUE,FALSE,0.4,136,17.94378817,58
160,TRUE,FALSE,0.2,94,40.58387872,507
164,TRUE,FALSE,0.4,8,31.65943695,164
159,TRUE,FALSE,0.2,112,40.58651152,383
163,TRUE,FALSE,0.4,25,31.60703125,181
162,TRUE,FALSE,0.4,106,19.50949786,90
161,TRUE,FALSE,0.4,137,17.64501488,56
157,TRUE,FALSE,0.2,122,45.64347906,370
162,TRUE,FALSE,0.4,107,19.18520787,88
161,TRUE,FALSE,0.4,138,17.73703045,55
164,TRUE,FALSE,0.4,9,32.05274768,165
163,TRUE,FALSE,0.4,26,31.2462627,182
161,TRUE,FALSE,0.4,139,17.07764147,55
160,TRUE,FALSE,0.2,95,40.83457338,502
159,TRUE,FALSE,0.2,113,40.70846978,381
162,TRUE,FALSE,0.4,108,19.34534938,87
158,TRUE,FALSE,0.2,128,43.04929548,436
163,TRUE,FALSE,0.4,27,30.84498279,182
164,TRUE,FALSE,0.4,10,32.37701518,165
157,TRUE,FALSE,0.2,123,45.30101342,366
161,TRUE,FALSE,0.4,140,16.78440645,53
162,TRUE,FALSE,0.4,109,19.46101126,86
164,TRUE,FALSE,0.4,11,32.53090712,162
161,TRUE,FALSE,0.4,141,16.90881896,51
159,TRUE,FALSE,0.2,114,40.84398153,378
162,TRUE,FALSE,0.4,110,19.19532689,82
161,TRUE,FALSE,0.4,142,16.98472934,50
158,TRUE,FALSE,0.2,129,43.67695751,443
163,TRUE,FALSE,0.4,28,30.68489642,180
162,TRUE,FALSE,0.4,111,19.44986692,82
161,TRUE,FALSE,0.4,143,17.16626301,50
164,TRUE,FALSE,0.4,12,32.86074628,161
159,TRUE,FALSE,0.2,115,40.72666349,373
161,TRUE,FALSE,0.4,144,16.94398604,49
163,TRUE,FALSE,0.4,29,30.71497938,183
162,TRUE,FALSE,0.4,112,19.06076127,81
160,TRUE,FALSE,0.2,96,41.32677279,498
157,TRUE,FALSE,0.2,124,45.10866207,359
158,TRUE,FALSE,0.2,130,42.27406909,445
161,TRUE,FALSE,0.4,145,17.04903908,51
164,TRUE,FALSE,0.4,13,32.88906645,163
163,TRUE,FALSE,0.4,30,30.61909107,184
162,TRUE,FALSE,0.4,113,16.96041199,76
161,TRUE,FALSE,0.4,146,16.76372222,50
162,TRUE,FALSE,0.4,114,15.69797365,74
163,TRUE,FALSE,0.4,31,30.79379871,184
158,TRUE,FALSE,0.2,131,42.36546583,441
161,TRUE,FALSE,0.4,147,16.31609374,49
164,TRUE,FALSE,0.4,14,32.47049287,162
157,TRUE,FALSE,0.2,125,45.6661101,357
162,TRUE,FALSE,0.4,115,15.61428065,73
159,TRUE,FALSE,0.2,116,41.32705221,370
160,TRUE,FALSE,0.2,97,41.31548439,491
161,TRUE,FALSE,0.4,148,15.35720056,47
164,TRUE,FALSE,0.4,15,32.34705967,161
161,TRUE,FALSE,0.4,149,15.44243376,47
162,TRUE,FALSE,0.4,116,15.78406567,73
163,TRUE,FALSE,0.4,32,31.02708983,184
157,TRUE,FALSE,0.2,126,45.02173128,348
161,TRUE,FALSE,0.4,150,15.43119572,46
165,TRUE,FALSE,0.4,0,40.15725812,172
159,TRUE,FALSE,0.2,117,41.65043924,367
162,TRUE,FALSE,0.4,117,15.24961459,72
160,TRUE,FALSE,0.2,98,41.55558895,490
164,TRUE,FALSE,0.4,16,32.51236697,161
163,TRUE,FALSE,0.4,33,30.76114953,181
158,TRUE,FALSE,0.2,132,41.90988726,442
162,TRUE,FALSE,0.4,118,14.96765932,70
165,TRUE,FALSE,0.4,1,39.99633304,170
157,TRUE,FALSE,0.2,127,45.28166958,345
162,TRUE,FALSE,0.4,119,15.17299784,70
159,TRUE,FALSE,0.2,118,42.37753768,366
164,TRUE,FALSE,0.4,17,32.33265722,162
163,TRUE,FALSE,0.4,34,30.51757423,181
160,TRUE,FALSE,0.2,99,41.6745295,484
165,TRUE,FALSE,0.4,2,32.69658334,152
162,TRUE,FALSE,0.4,120,15.34666704,70
158,TRUE,FALSE,0.2,133,41.58209189,438
163,TRUE,FALSE,0.4,35,29.9077951,179
164,TRUE,FALSE,0.4,18,31.57543531,162
165,TRUE,FALSE,0.4,3,32.80648671,152
159,TRUE,FALSE,0.2,119,42.84120297,365
162,TRUE,FALSE,0.4,121,15.56689073,71
164,TRUE,FALSE,0.4,19,31.97437473,165
162,TRUE,FALSE,0.4,122,14.89991426,70
157,TRUE,FALSE,0.2,128,44.72510307,340
158,TRUE,FALSE,0.2,134,41.93473506,441
165,TRUE,FALSE,0.4,4,33.05989879,152
163,TRUE,FALSE,0.4,36,29.75022816,173
162,TRUE,FALSE,0.4,123,14.7047236,70
164,TRUE,FALSE,0.4,20,30.62236221,161
165,TRUE,FALSE,0.4,5,32.28495947,148
163,TRUE,FALSE,0.4,37,29.95870103,169
162,TRUE,FALSE,0.4,124,14.81091901,69
160,TRUE,FALSE,0.2,100,41.79629712,478
158,TRUE,FALSE,0.2,135,42.39001336,439
159,TRUE,FALSE,0.2,120,42.55403015,360
157,TRUE,FALSE,0.2,129,44.19347229,335
162,TRUE,FALSE,0.4,125,14.6968757,68
164,TRUE,FALSE,0.4,21,30.99654586,164
165,TRUE,FALSE,0.4,6,32.43402215,152
163,TRUE,FALSE,0.4,38,30.2764215,168
162,TRUE,FALSE,0.4,126,14.92073255,69
165,TRUE,FALSE,0.4,7,31.15561975,150
164,TRUE,FALSE,0.4,22,30.25381702,167
163,TRUE,FALSE,0.4,39,30.65206249,167
159,TRUE,FALSE,0.2,121,42.74063631,356
162,TRUE,FALSE,0.4,127,14.86527825,68
157,TRUE,FALSE,0.2,130,43.1268913,329
160,TRUE,FALSE,0.2,101,42.27029245,474
164,TRUE,FALSE,0.4,23,30.4888951,167
158,TRUE,FALSE,0.2,136,43.02788212,437
162,TRUE,FALSE,0.4,128,14.76858156,67
165,TRUE,FALSE,0.4,8,29.89586046,151
157,TRUE,FALSE,0.2,131,43.81388308,331
159,TRUE,FALSE,0.2,122,42.61216155,355
163,TRUE,FALSE,0.4,40,30.40550024,165
162,TRUE,FALSE,0.4,129,14.16536613,65
160,TRUE,FALSE,0.2,102,42.49389764,471
165,TRUE,FALSE,0.4,9,29.84262125,150
164,TRUE,FALSE,0.4,24,29.75958478,164
162,TRUE,FALSE,0.4,130,14.37429275,65
163,TRUE,FALSE,0.4,41,30.29000183,164
158,TRUE,FALSE,0.2,137,43.83730152,438
159,TRUE,FALSE,0.2,123,42.76962257,352
162,TRUE,FALSE,0.4,131,14.32624736,63
165,TRUE,FALSE,0.4,10,30.14212893,149
164,TRUE,FALSE,0.4,25,29.86270436,161
163,TRUE,FALSE,0.4,42,30.64625948,162
160,TRUE,FALSE,0.2,103,42.74896279,470
162,TRUE,FALSE,0.4,132,13.91796041,63
165,TRUE,FALSE,0.4,11,30.54421894,150
157,TRUE,FALSE,0.2,132,44.14868482,330
158,TRUE,FALSE,0.2,138,43.93831664,432
164,TRUE,FALSE,0.4,26,29.80234871,165
163,TRUE,FALSE,0.4,43,30.47897487,157
162,TRUE,FALSE,0.4,133,13.88816966,62
164,TRUE,FALSE,0.4,27,30.03959034,167
162,TRUE,FALSE,0.4,134,13.37155175,60
159,TRUE,FALSE,0.2,124,42.43089179,345
165,TRUE,FALSE,0.4,12,30.8549469,152
162,TRUE,FALSE,0.4,135,13.2437583,59
158,TRUE,FALSE,0.2,139,44.40144056,432
157,TRUE,FALSE,0.2,133,44.24654687,325
163,TRUE,FALSE,0.4,44,30.79865222,155
165,TRUE,FALSE,0.4,13,31.16248639,152
162,TRUE,FALSE,0.4,136,13.3622266,59
164,TRUE,FALSE,0.4,28,29.36548907,164
159,TRUE,FALSE,0.2,125,42.73358529,341
160,TRUE,FALSE,0.2,104,42.77519252,468
162,TRUE,FALSE,0.4,137,13.52447589,59
163,TRUE,FALSE,0.4,45,30.50742187,154
165,TRUE,FALSE,0.4,14,30.77409457,154
157,TRUE,FALSE,0.2,134,44.43878655,321
162,TRUE,FALSE,0.4,138,13.59053511,58
164,TRUE,FALSE,0.4,29,29.71633973,167
163,TRUE,FALSE,0.4,46,30.50620214,153
165,TRUE,FALSE,0.4,15,30.75304291,156
162,TRUE,FALSE,0.4,139,13.72710736,58
158,TRUE,FALSE,0.2,140,44.58741699,427
159,TRUE,FALSE,0.2,126,43.00958556,339
164,TRUE,FALSE,0.4,30,29.83960324,165
157,TRUE,FALSE,0.2,135,44.79957313,320
163,TRUE,FALSE,0.4,47,28.3947654,149
162,TRUE,FALSE,0.4,140,12.66220106,55
160,TRUE,FALSE,0.2,105,42.55279333,464
164,TRUE,FALSE,0.4,31,30.21986086,169
165,TRUE,FALSE,0.4,16,31.18300725,158
162,TRUE,FALSE,0.4,141,12.76816692,54
159,TRUE,FALSE,0.2,127,43.54372549,336
158,TRUE,FALSE,0.2,141,44.97731955,430
162,TRUE,FALSE,0.4,142,12.92127107,54
163,TRUE,FALSE,0.4,48,28.69329312,149
165,TRUE,FALSE,0.4,17,31.13922846,159
162,TRUE,FALSE,0.4,143,13.08427358,54
160,TRUE,FALSE,0.2,106,42.52798332,463
164,TRUE,FALSE,0.4,32,30.24545466,172
157,TRUE,FALSE,0.2,136,45.15845314,317
163,TRUE,FALSE,0.4,49,29.01633421,148
165,TRUE,FALSE,0.4,18,30.26335819,157
162,TRUE,FALSE,0.4,144,12.72849348,53
158,TRUE,FALSE,0.2,142,45.1209048,425
164,TRUE,FALSE,0.4,33,29.22346135,172
162,TRUE,FALSE,0.4,145,12.88397177,53
165,TRUE,FALSE,0.4,19,29.94490609,157
159,TRUE,FALSE,0.2,128,43.81753022,337
160,TRUE,FALSE,0.2,107,43.241871,463
163,TRUE,FALSE,0.4,50,28.40969952,146
162,TRUE,FALSE,0.4,146,13.05571868,53
164,TRUE,FALSE,0.4,34,28.49040141,167
158,TRUE,FALSE,0.2,143,45.38692,426
157,TRUE,FALSE,0.2,137,43.83296766,311
163,TRUE,FALSE,0.4,51,28.57206124,145
162,TRUE,FALSE,0.4,147,13.18843102,53
164,TRUE,FALSE,0.4,35,28.50024027,168
165,TRUE,FALSE,0.4,20,30.36753336,161
159,TRUE,FALSE,0.2,129,43.10366851,332
162,TRUE,FALSE,0.4,148,13.3462223,53
157,TRUE,FALSE,0.2,138,43.46111758,305
163,TRUE,FALSE,0.4,52,27.39160215,141
162,TRUE,FALSE,0.4,149,13.45013425,53
165,TRUE,FALSE,0.4,21,29.50078674,160
164,TRUE,FALSE,0.4,36,28.84231575,170
162,TRUE,FALSE,0.4,150,13.41891431,52
166,TRUE,FALSE,0.4,0,43.55186497,177
159,TRUE,FALSE,0.2,130,43.58526124,331
165,TRUE,FALSE,0.4,22,29.91239991,161
160,TRUE,FALSE,0.2,108,43.2229888,458
163,TRUE,FALSE,0.4,53,26.3937423,139
158,TRUE,FALSE,0.2,144,44.99970605,415
157,TRUE,FALSE,0.2,139,43.76149314,304
166,TRUE,FALSE,0.4,1,43.3443288,175
164,TRUE,FALSE,0.4,37,29.1958886,169
165,TRUE,FALSE,0.4,23,29.96181675,160
159,TRUE,FALSE,0.2,131,43.1520071,323
163,TRUE,FALSE,0.4,54,26.74944794,139
166,TRUE,FALSE,0.4,2,37.18536869,156
164,TRUE,FALSE,0.4,38,29.58668312,169
163,TRUE,FALSE,0.4,55,27.11770022,138
158,TRUE,FALSE,0.2,145,44.63776418,410
160,TRUE,FALSE,0.2,109,43.50386885,454
166,TRUE,FALSE,0.4,3,37.30911694,155
165,TRUE,FALSE,0.4,24,29.56395869,158
164,TRUE,FALSE,0.4,39,29.93783191,168
157,TRUE,FALSE,0.2,140,43.85678126,302
165,TRUE,FALSE,0.4,25,29.89374922,160
163,TRUE,FALSE,0.4,56,26.49088475,133
158,TRUE,FALSE,0.2,146,44.82424471,406
159,TRUE,FALSE,0.2,132,43.24098387,321
166,TRUE,FALSE,0.4,4,37.31075554,154
160,TRUE,FALSE,0.2,110,43.48519308,447
164,TRUE,FALSE,0.4,40,29.54449323,166
165,TRUE,FALSE,0.4,26,30.23023884,161
157,TRUE,FALSE,0.2,141,43.59577787,297
163,TRUE,FALSE,0.4,57,25.93696692,131
166,TRUE,FALSE,0.4,5,36.81228494,151
165,TRUE,FALSE,0.4,27,30.49686598,164
158,TRUE,FALSE,0.2,147,44.95446573,400
164,TRUE,FALSE,0.4,41,28.75679279,163
159,TRUE,FALSE,0.2,133,43.66660529,319
160,TRUE,FALSE,0.2,111,43.60465891,444
163,TRUE,FALSE,0.4,58,26.20191496,129
166,TRUE,FALSE,0.4,6,36.92461929,154
157,TRUE,FALSE,0.2,142,42.92032199,294
164,TRUE,FALSE,0.4,42,29.15508848,164
163,TRUE,FALSE,0.4,59,26.19726915,127
165,TRUE,FALSE,0.4,28,30.74253008,162
166,TRUE,FALSE,0.4,7,37.40852988,155
159,TRUE,FALSE,0.2,134,43.74182663,319
164,TRUE,FALSE,0.4,43,28.85562062,162
157,TRUE,FALSE,0.2,143,43.11254898,292
165,TRUE,FALSE,0.4,29,31.04287465,165
163,TRUE,FALSE,0.4,60,25.93031851,124
158,TRUE,FALSE,0.2,148,43.88940974,397
159,TRUE,FALSE,0.2,135,42.38730015,309
166,TRUE,FALSE,0.4,8,37.63255481,157
165,TRUE,FALSE,0.4,30,31.53702553,170
164,TRUE,FALSE,0.4,44,28.63726131,161
160,TRUE,FALSE,0.2,112,43.4212247,441
163,TRUE,FALSE,0.4,61,26.17080722,124
165,TRUE,FALSE,0.4,31,31.32432164,169
166,TRUE,FALSE,0.4,9,38.01408037,157
158,TRUE,FALSE,0.2,149,44.64121345,397
163,TRUE,FALSE,0.4,62,24.95548676,122
164,TRUE,FALSE,0.4,45,28.45174034,157
157,TRUE,FALSE,0.2,144,43.32667307,291
166,TRUE,FALSE,0.4,10,36.58279803,154
163,TRUE,FALSE,0.4,63,25.04736818,121
164,TRUE,FALSE,0.4,46,28.75088764,157
165,TRUE,FALSE,0.4,32,31.00976451,173
159,TRUE,FALSE,0.2,136,41.94775003,312
160,TRUE,FALSE,0.2,113,43.82290223,438
166,TRUE,FALSE,0.4,11,36.9393677,159
158,TRUE,FALSE,0.2,150,45.0646198,397
167,TRUE,FALSE,0.4,0,39.37123642,178
164,TRUE,FALSE,0.4,47,28.31117911,155
157,TRUE,FALSE,0.2,145,42.78762745,286
165,TRUE,FALSE,0.4,33,30.53745326,171
163,TRUE,FALSE,0.4,64,24.94652662,118
167,TRUE,FALSE,0.4,1,38.95009179,173
159,TRUE,FALSE,0.2,137,42.09447364,309
160,TRUE,FALSE,0.2,114,44.4529601,442
