run_no,spat_feed,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
47,TRUE,0.4,21,37.41961823,312,26.92505156,18.35131406
48,TRUE,0.4,5,43.59677749,405,28.86565699,17.52354731
45,TRUE,0.4,44,30.12262207,267,33.00738218,13.45081538
46,TRUE,0.4,48,31.13215413,314,31.66086137,15.76844835
47,TRUE,0.4,22,36.84339944,309,26.89307598,18.20820591
48,TRUE,0.4,6,43.16689891,399,28.91511707,17.5232209
45,TRUE,0.4,45,29.70267604,294,32.98525797,13.31309107
46,TRUE,0.4,49,31.1644705,313,31.762171,15.7313658
47,TRUE,0.4,23,36.89103645,307,27.02694617,18.17825515
48,TRUE,0.4,7,43.2520511,397,28.99523344,17.52347144
48,TRUE,0.4,8,43.02212301,391,29.12711152,17.54290772
47,TRUE,0.4,24,36.26328165,304,26.96660355,17.96551945
46,TRUE,0.4,50,31.23480968,312,31.88432964,15.70124029
48,TRUE,0.4,9,42.83200594,388,29.32113401,17.4232432
45,TRUE,0.4,46,29.4167372,295,33.00925293,13.27316421
48,TRUE,0.4,10,42.61668216,386,29.43307176,17.27971278
49,TRUE,0.4,0,44.86068254,422,34.15157705,13.69142005
45,TRUE,0.4,47,29.57662416,295,33.13169457,13.22690298
48,TRUE,0.4,11,42.76020371,384,29.60352534,17.24766589
47,TRUE,0.4,25,35.82412318,300,26.97121048,17.8693359
49,TRUE,0.4,1,44.54147883,419,25.45614197,18.43443408
48,TRUE,0.4,12,42.48261223,381,29.63925099,17.18528287
45,TRUE,0.4,48,29.67444122,294,33.06059974,13.40176597
47,TRUE,0.4,26,35.4471217,296,26.98821035,17.80372673
49,TRUE,0.4,2,44.37090471,414,25.54825685,18.40894602
45,TRUE,0.4,49,29.57071644,290,33.29864101,13.29061256
47,TRUE,0.4,27,35.28607328,293,27.06518841,17.75778193
48,TRUE,0.4,13,42.21581959,375,29.75292743,17.22206153
47,TRUE,0.4,28,35.22327376,291,27.1580587,17.70124544
49,TRUE,0.4,3,44.41523999,413,25.65531943,18.33404304
47,TRUE,0.4,29,35.19538025,287,27.31546076,17.71606981
48,TRUE,0.4,14,41.49755737,370,29.68040978,17.13809914
45,TRUE,0.4,50,29.20176832,285,33.37194689,13.33284032
47,TRUE,0.4,30,35.12483938,285,27.45349047,17.65580665
48,TRUE,0.4,15,40.41769742,360,29.57714144,17.18399552
50,TRUE,0.4,0,46.79799011,418,34.66977184,14.96119359
49,TRUE,0.4,4,44.35531773,410,25.76114179,18.29251073
47,TRUE,0.4,31,35.08370559,282,27.57373445,17.64991311
48,TRUE,0.4,16,39.86498438,356,29.53278908,17.10266534
50,TRUE,0.4,1,46.68591027,417,27.59522194,18.84507938
49,TRUE,0.4,5,44.49251923,409,25.72446609,18.28492246
50,TRUE,0.4,2,46.19167128,412,27.57476939,18.76003538
47,TRUE,0.4,32,34.94290246,281,27.63908927,17.57129583
49,TRUE,0.4,6,43.68990117,406,25.66449019,18.01670767
50,TRUE,0.4,3,46.28799715,410,27.76956852,18.70351821
48,TRUE,0.4,17,39.55414181,352,29.56273969,17.0983828
47,TRUE,0.4,33,33.98211006,274,27.52760162,17.49071863
49,TRUE,0.4,7,43.80397735,404,25.80260626,17.98778164
48,TRUE,0.4,18,39.31043396,349,29.58861576,17.0805902
47,TRUE,0.4,34,33.81611894,272,27.55230008,17.45269678
49,TRUE,0.4,8,43.60003958,399,25.89003886,17.97880901
50,TRUE,0.4,4,45.9008227,404,27.85246459,18.67254432
48,TRUE,0.4,19,39.07004234,347,29.60839827,16.99613954
47,TRUE,0.4,35,33.30112103,267,27.51523757,17.4224204
49,TRUE,0.4,9,43.3650447,394,26.0518392,17.94465373
47,TRUE,0.4,36,32.94550571,265,27.4728545,17.31521698
48,TRUE,0.4,20,38.4400004,342,29.6843548,16.87255661
50,TRUE,0.4,5,45.34728515,397,27.88670293,18.6644363
47,TRUE,0.4,37,33.02294694,265,27.55043594,17.26327133
50,TRUE,0.4,6,45.28765308,394,28.0563676,18.60706581
47,TRUE,0.4,38,33.10069803,265,27.62778463,17.21148152
49,TRUE,0.4,10,43.0012419,388,26.21041321,17.88636016
50,TRUE,0.4,7,45.13030031,389,28.17879289,18.6174191
48,TRUE,0.4,21,37.6546456,338,29.68561635,16.65342878
49,TRUE,0.4,11,42.43873166,381,26.22103503,17.86486598
47,TRUE,0.4,39,32.64900612,258,27.70776346,17.28598868
48,TRUE,0.4,22,37.03171813,334,29.59647969,16.57030594
49,TRUE,0.4,12,42.34637976,378,26.30612104,17.83658054
47,TRUE,0.4,40,32.44903667,256,27.76262324,17.24668818
48,TRUE,0.4,23,36.77323575,330,29.66160266,16.5512705
50,TRUE,0.4,8,45.21527078,387,28.31614142,18.58886682
47,TRUE,0.4,41,32.22318365,254,27.82063072,17.17776269
48,TRUE,0.4,24,36.01497194,326,29.58827531,16.30140582
49,TRUE,0.4,13,42.44610661,378,26.34161912,17.79766999
50,TRUE,0.4,9,45.20955716,384,28.44279399,18.57709758
47,TRUE,0.4,42,32.15816164,253,27.94077596,17.08208745
48,TRUE,0.4,25,35.94919353,321,29.77507211,16.33748431
49,TRUE,0.4,14,41.830067,372,26.28712038,17.78353578
47,TRUE,0.4,43,32.00976617,251,28.09357716,17.01707763
48,TRUE,0.4,26,35.8103069,320,29.82062384,16.20603986
50,TRUE,0.4,10,44.68754892,382,28.47278248,18.35667413
49,TRUE,0.4,15,41.5459405,369,26.30014719,17.73228164
47,TRUE,0.4,44,31.77189151,249,28.13929671,16.87250337
48,TRUE,0.4,27,35.63926039,315,29.95281056,16.24496141
47,TRUE,0.4,45,31.34111883,355,28.09899332,16.67403971
49,TRUE,0.4,16,41.02727221,365,26.30025286,17.64665531
48,TRUE,0.4,28,35.22814563,310,29.99080685,16.22035043
47,TRUE,0.4,46,31.06922949,363,28.12687793,16.60579856
49,TRUE,0.4,17,40.89068282,363,26.417668,17.59570013
47,TRUE,0.4,47,31.24225613,367,28.26642546,16.54736023
50,TRUE,0.4,11,44.10361603,376,28.4872668,18.30356034
49,TRUE,0.4,18,40.75966933,361,26.45856023,17.5532769
48,TRUE,0.4,29,35.08828531,308,30.25499945,16.05467157
50,TRUE,0.4,12,43.90030569,372,28.56201146,18.2995902
49,TRUE,0.4,19,40.18404856,355,26.48222547,17.50222675
47,TRUE,0.4,48,31.08265973,362,28.44068426,16.52379475
48,TRUE,0.4,30,35.08427961,307,30.39887179,15.97106888
49,TRUE,0.4,20,39.78749053,350,26.55328148,17.4511496
50,TRUE,0.4,13,43.19099453,367,28.54726125,18.20088477
47,TRUE,0.4,49,31.14753874,362,28.55639079,16.48223688
48,TRUE,0.4,31,34.9470422,305,30.53145758,15.86660988
49,TRUE,0.4,21,39.70213936,348,26.69284622,17.40792383
50,TRUE,0.4,14,43.01016205,365,28.57882828,18.15061428
47,TRUE,0.4,50,31.26667393,363,28.62836532,16.48376993
48,TRUE,0.4,32,34.32321604,300,30.5428094,15.77283831
49,TRUE,0.4,22,39.52993686,345,26.77525041,17.39004886
50,TRUE,0.4,15,42.44681356,360,28.5751409,18.07216902
51,TRUE,0.4,0,47.90989393,399,35.66871508,16.03215938
51,TRUE,0.4,1,47.57688574,397,32.40362893,18.10267568
50,TRUE,0.4,16,41.76199558,355,28.5223173,17.97766497
51,TRUE,0.4,2,47.57727969,396,32.48384384,18.03480622
48,TRUE,0.4,33,34.30552372,298,30.64402491,15.76065543
49,TRUE,0.4,23,39.53344491,344,26.91111875,17.30166671
48,TRUE,0.4,34,33.60656238,292,30.58389466,15.72186912
50,TRUE,0.4,17,41.84513229,355,28.64683946,17.91013328
51,TRUE,0.4,3,47.64683395,394,32.55725309,18.04613651
49,TRUE,0.4,24,39.43462096,342,27.02511641,17.23080788
48,TRUE,0.4,35,33.56581676,290,30.67124762,15.71478824
50,TRUE,0.4,18,41.81265066,354,28.69936272,17.86952044
51,TRUE,0.4,4,47.01021298,391,32.44262341,17.9128567
48,TRUE,0.4,36,33.59952198,289,30.75996196,15.684567
49,TRUE,0.4,25,39.4079777,339,27.18242326,17.20885919
48,TRUE,0.4,37,33.57351267,288,30.8779162,15.63593006
51,TRUE,0.4,5,46.97269046,389,32.55226546,17.85942272
50,TRUE,0.4,19,41.5950486,352,28.71111888,17.82126241
48,TRUE,0.4,38,32.73783427,282,30.85966442,15.46466541
51,TRUE,0.4,6,46.62618407,383,32.66300102,17.90980446
48,TRUE,0.4,39,31.97815019,276,30.76034164,15.42529662
51,TRUE,0.4,7,46.28209095,378,32.761853,17.89801839
49,TRUE,0.4,26,39.16986794,337,27.25960634,17.09056664
50,TRUE,0.4,20,41.32965694,349,28.98086138,17.73847401
49,TRUE,0.4,27,39.23391044,335,27.38798679,17.06110995
48,TRUE,0.4,40,31.7757922,274,30.76339809,15.39940026
51,TRUE,0.4,8,46.07331059,373,32.89874659,17.9350447
50,TRUE,0.4,21,41.33723581,348,29.10135987,17.69037885
49,TRUE,0.4,28,39.21493491,332,27.59368956,17.03587474
48,TRUE,0.4,41,30.91431368,269,30.61267558,15.21193885
50,TRUE,0.4,22,40.42373322,343,29.05323695,17.54659023
51,TRUE,0.4,9,45.70081738,372,32.96717598,17.67730892
49,TRUE,0.4,29,39.09757105,328,27.79067581,17.01698108
48,TRUE,0.4,42,30.22297183,265,30.50498027,15.01871498
51,TRUE,0.4,10,45.80459738,370,33.20556197,17.60881411
50,TRUE,0.4,23,40.4340439,341,29.16413443,17.51847121
48,TRUE,0.4,43,29.85529243,261,30.51632687,14.98984469
49,TRUE,0.4,30,37.79553292,320,27.64370627,16.80627891
50,TRUE,0.4,24,39.96228531,336,29.19538008,17.45196844
48,TRUE,0.4,44,29.60819243,259,30.54558691,14.84403463
49,TRUE,0.4,31,37.61024323,317,27.69943935,16.76521767
50,TRUE,0.4,25,40.09603399,335,29.38501456,17.39621311
51,TRUE,0.4,11,45.81069147,368,33.39511887,17.54897404
49,TRUE,0.4,32,37.34801462,314,27.71953152,16.71914203
50,TRUE,0.4,26,40.29343573,335,29.57219281,17.32067827
48,TRUE,0.4,45,29.59366142,313,30.6581523,14.83183529
49,TRUE,0.4,33,37.44055481,314,27.79637293,16.6689846
51,TRUE,0.4,12,45.06183326,365,33.38976186,17.18603547
50,TRUE,0.4,27,39.81759224,332,29.65240208,17.17016955
48,TRUE,0.4,46,29.39705148,318,30.71566684,14.8150334
49,TRUE,0.4,34,37.31762458,312,27.88254989,16.63044409
50,TRUE,0.4,28,39.52075224,329,29.72972972,17.09854932
51,TRUE,0.4,13,45.13325049,365,33.44959257,17.13447736
49,TRUE,0.4,35,36.93552836,305,28.04674781,16.66875607
48,TRUE,0.4,47,29.18802711,316,30.77258097,14.7843745
50,TRUE,0.4,29,38.92680872,324,29.75834327,17.01343398
51,TRUE,0.4,14,44.69319226,361,33.46276317,17.11213715
48,TRUE,0.4,48,29.12567068,314,30.90887932,14.78932386
49,TRUE,0.4,36,36.65400552,302,28.04711968,16.64135681
50,TRUE,0.4,30,37.85798024,318,29.67425464,16.77697604
49,TRUE,0.4,37,36.52495053,298,28.14151202,16.66240271
50,TRUE,0.4,31,38.00111482,317,29.81796574,16.73685423
49,TRUE,0.4,38,36.21752442,294,28.15872708,16.65869166
51,TRUE,0.4,15,44.49924382,359,33.48993505,17.0848353
48,TRUE,0.4,49,29.20504134,313,31.03446974,14.76065506
49,TRUE,0.4,39,36.30555757,294,28.2342509,16.60871558
51,TRUE,0.4,16,43.95562213,354,33.50763479,17.06088992
48,TRUE,0.4,50,29.25011031,312,31.14044435,14.72661672
49,TRUE,0.4,40,35.2354907,287,28.12050209,16.4418725
50,TRUE,0.4,32,37.91990825,315,29.93250502,16.71214154
51,TRUE,0.4,17,42.98555581,349,33.4264522,16.82207078
52,TRUE,0.4,0,43.80706615,409,33.73298035,15.03996036
49,TRUE,0.4,41,35.17455274,285,28.23306191,16.42323743
52,TRUE,0.4,1,42.41613275,405,27.64263705,17.8723375
50,TRUE,0.4,33,37.48056258,310,29.94349981,16.71330688
49,TRUE,0.4,42,35.17931112,283,28.38949495,16.39154938
52,TRUE,0.4,2,42.12829816,400,27.49541488,17.93424647
49,TRUE,0.4,43,34.93392426,280,28.47830624,16.32394462
50,TRUE,0.4,34,37.18845748,307,30.00452024,16.67705005
51,TRUE,0.4,18,42.21743363,345,33.32232002,16.70712889
50,TRUE,0.4,35,36.9790327,303,30.08729029,16.6821751
52,TRUE,0.4,3,42.27070083,399,27.62911384,17.89010138
51,TRUE,0.4,19,40.62256592,338,33.03771899,16.43641179
49,TRUE,0.4,44,34.93220706,278,28.6378853,16.28447721
50,TRUE,0.4,36,35.53336473,298,29.76328943,16.30589377
52,TRUE,0.4,4,41.668999,394,27.67959715,17.74494938
51,TRUE,0.4,20,40.48178601,336,33.08043727,16.42538711
49,TRUE,0.4,45,34.45217171,392,28.64478779,16.13745845
52,TRUE,0.4,5,41.79738215,392,27.83803563,17.7157779
51,TRUE,0.4,21,40.02094816,332,33.08176133,16.38918256
52,TRUE,0.4,6,41.72210756,388,27.96558033,17.71256764
50,TRUE,0.4,37,35.26066056,295,29.82698782,16.27889419
49,TRUE,0.4,46,34.02681508,396,28.63295224,16.07406671
49,TRUE,0.4,47,33.68657589,392,28.65206494,16.03842604
51,TRUE,0.4,22,39.92004215,330,33.21801246,16.34401953
50,TRUE,0.4,38,34.91049359,292,29.86569784,16.22048751
49,TRUE,0.4,48,33.5185962,390,28.73955248,15.88214421
52,TRUE,0.4,7,41.262942,386,27.96384665,17.50004306
51,TRUE,0.4,23,39.76139419,328,33.26870765,16.30054104
50,TRUE,0.4,39,34.62576977,290,29.90005434,16.14393715
52,TRUE,0.4,8,41.12125895,382,28.07252805,17.47803399
51,TRUE,0.4,24,39.9436913,328,33.39068208,16.24380697
50,TRUE,0.4,40,34.35806801,287,29.96360764,16.12522876
52,TRUE,0.4,9,40.48655872,375,28.07452474,17.44896018
49,TRUE,0.4,49,33.22035462,389,28.80246572,15.80926101
50,TRUE,0.4,41,33.97878798,283,30.08070692,16.08363209
52,TRUE,0.4,10,39.73570966,369,28.0634982,17.28087071
49,TRUE,0.4,50,33.24823217,387,28.92756149,15.78464238
51,TRUE,0.4,25,39.82317165,326,33.53028238,16.17474891
50,TRUE,0.4,42,34.00060699,282,30.23219607,16.01814246
53,TRUE,0.4,0,47.74982271,407,35.5310067,15.22189431
51,TRUE,0.4,26,39.78351572,324,33.63033464,16.15950107
52,TRUE,0.4,11,39.20751393,365,28.04974166,17.15343496
53,TRUE,0.4,1,47.41729814,405,27.76873755,19.39063862
50,TRUE,0.4,43,33.77003676,277,30.40510739,16.04147825
51,TRUE,0.4,27,39.90457976,323,33.76843536,16.12138827
52,TRUE,0.4,12,38.79461801,360,28.12086229,17.11546945
53,TRUE,0.4,2,47.64075447,404,27.97425639,19.32342244
51,TRUE,0.4,28,40.08269529,323,33.88792191,16.06414441
50,TRUE,0.4,44,33.54990943,274,30.45583989,16.00927067
53,TRUE,0.4,3,47.42771843,401,28.03528301,19.27227552
52,TRUE,0.4,13,37.74926257,351,27.99725364,17.08570914
51,TRUE,0.4,29,40.02984201,321,33.98453162,16.04449822
50,TRUE,0.4,45,33.46208688,352,30.56349974,16.0164163
53,TRUE,0.4,4,47.44029985,400,28.08121714,19.21335736
52,TRUE,0.4,14,37.62371044,349,28.14376928,17.02341143
51,TRUE,0.4,30,39.54446861,319,33.95009864,15.82408831
53,TRUE,0.4,5,47.3252449,396,28.20234397,19.19475724
50,TRUE,0.4,46,33.17861848,354,30.62353956,15.8977227
52,TRUE,0.4,15,37.41391537,345,28.26548706,17.00533423
51,TRUE,0.4,31,38.83059961,314,33.89203585,15.76323032
53,TRUE,0.4,6,47.17791253,392,28.36513622,19.15520151
50,TRUE,0.4,47,33.01045324,348,30.91004183,15.79341715
52,TRUE,0.4,16,37.14734089,341,28.31685134,16.98477709
51,TRUE,0.4,32,38.23491114,310,33.83096985,15.71339035
50,TRUE,0.4,48,33.04163136,346,31.0697242,15.73588381
53,TRUE,0.4,7,46.81821196,387,28.40748926,19.1581243
50,TRUE,0.4,49,33.08015309,344,31.1268891,15.7797696
53,TRUE,0.4,8,46.78587043,384,28.62627798,19.11532871
52,TRUE,0.4,17,37.18346609,340,28.45398948,16.93533931
51,TRUE,0.4,33,37.86742479,306,33.87650292,15.69684557
52,TRUE,0.4,18,36.62939907,336,28.40684836,16.82986525
51,TRUE,0.4,34,37.46380057,303,33.84933128,15.66652605
50,TRUE,0.4,50,33.233452,342,31.37354566,15.69457133
52,TRUE,0.4,19,36.35759722,332,28.60389008,16.79033493
53,TRUE,0.4,9,46.83446636,382,28.75135495,19.08354216
51,TRUE,0.4,35,37.24496741,300,33.9841961,15.6360606
54,TRUE,0.4,0,44.49123439,422,33.94584458,13.79587831
52,TRUE,0.4,20,36.21379279,331,28.67379606,16.69687355
51,TRUE,0.4,36,36.74410751,296,33.96982286,15.59277661
54,TRUE,0.4,1,44.71489233,422,31.8046599,15.59308439
53,TRUE,0.4,10,46.32793033,377,28.88947838,18.97450446
54,TRUE,0.4,2,44.90304031,421,31.94670681,15.55186401
54,TRUE,0.4,3,44.56871624,416,32.02831377,15.53150646
53,TRUE,0.4,11,46.46387311,376,29.07655091,18.9091713
52,TRUE,0.4,21,36.18834684,329,28.76024461,16.68301475
51,TRUE,0.4,37,36.77107337,295,34.06328507,15.55581649
53,TRUE,0.4,12,46.4346219,374,29.23272925,18.84313842
51,TRUE,0.4,38,36.36009845,291,34.07481803,15.56732302
54,TRUE,0.4,4,44.21238431,413,31.99698316,15.45145992
52,TRUE,0.4,22,35.8863485,326,28.76301997,16.6398292
53,TRUE,0.4,13,45.84041486,368,29.44331315,18.76597554
51,TRUE,0.4,39,35.58677205,289,33.90007592,15.25557432
52,TRUE,0.4,23,34.81769988,319,28.72612666,16.34715717
53,TRUE,0.4,14,45.46596517,364,29.45132592,18.75951591
54,TRUE,0.4,5,43.60957364,408,31.9922927,15.36050537
51,TRUE,0.4,40,35.26918257,284,34.01990856,15.27974761
52,TRUE,0.4,24,34.87761657,317,28.8640771,16.32726073
54,TRUE,0.4,6,43.47288146,405,32.07640273,15.33649117
51,TRUE,0.4,41,34.85434385,280,34.03860003,15.26701213
52,TRUE,0.4,25,34.82960153,316,28.99269188,16.21974578
51,TRUE,0.4,42,34.55740812,277,34.08660132,15.20048901
52,TRUE,0.4,26,34.18568203,309,28.9985919,16.17217409
53,TRUE,0.4,15,45.3428383,362,29.55680423,18.71150363
51,TRUE,0.4,43,34.10661327,274,34.06364485,15.0872147
54,TRUE,0.4,7,43.24258753,400,32.21929402,15.29194637
53,TRUE,0.4,16,45.27523269,361,29.65208658,18.65074004
52,TRUE,0.4,27,34.06026232,307,29.0558244,16.11706373
51,TRUE,0.4,44,34.11610564,273,34.15172441,15.04818257
53,TRUE,0.4,17,44.30124335,357,29.71121594,18.40461051
54,TRUE,0.4,8,43.39082021,399,32.34967684,15.25565347
52,TRUE,0.4,28,34.19359643,306,29.19893807,16.07999331
51,TRUE,0.4,45,33.70227814,303,34.21599444,15.0857763
53,TRUE,0.4,18,44.16769123,354,29.78433278,18.40268453
54,TRUE,0.4,9,43.37225691,398,32.42221113,15.18062022
52,TRUE,0.4,29,34.17315539,304,29.2993993,16.05360131
51,TRUE,0.4,46,33.81306122,304,34.36699088,15.0465826
53,TRUE,0.4,19,43.86521797,352,29.774531,18.3350889
54,TRUE,0.4,10,43.4095639,396,32.54104484,15.15955403
51,TRUE,0.4,47,33.89530828,304,34.49693483,15.01652287
53,TRUE,0.4,20,42.84181008,347,29.77202318,18.06571368
51,TRUE,0.4,48,33.49936939,302,34.50446705,14.91095726
53,TRUE,0.4,21,42.91652599,347,29.95007523,17.97961803
51,TRUE,0.4,49,33.52539935,301,34.60182135,14.87953892
52,TRUE,0.4,30,34.15135621,302,29.40349371,16.02007841
54,TRUE,0.4,11,43.39679527,392,32.78620607,15.11977029
53,TRUE,0.4,22,42.69524246,345,29.98104333,17.90419912
52,TRUE,0.4,31,34.15710139,299,29.55639545,16.01731176
54,TRUE,0.4,12,43.36043261,389,32.9290806,15.07994952
51,TRUE,0.4,50,33.59875966,300,34.72680936,14.85175875
52,TRUE,0.4,32,33.47924764,294,29.51242582,15.9457657
55,TRUE,0.4,0,50.23756551,411,36.10469144,15.9115765
54,TRUE,0.4,13,42.98204452,384,33.06518369,15.02584673
52,TRUE,0.4,33,32.81904982,290,29.39412601,15.83719431
53,TRUE,0.4,23,42.0198563,342,29.9507043,17.64104557
52,TRUE,0.4,34,32.85365084,289,29.54094895,15.78981603
54,TRUE,0.4,14,42.05522928,378,32.98245108,14.89069479
53,TRUE,0.4,24,41.68991435,338,30.05553172,17.58164568
55,TRUE,0.4,1,49.3411766,408,29.76307938,19.28571578
54,TRUE,0.4,15,41.35987596,371,33.04198929,14.89471619
54,TRUE,0.4,16,40.6148875,364,33.03767863,14.8796197
53,TRUE,0.4,25,41.73822197,336,30.29722255,17.52468631
55,TRUE,0.4,2,49.46083344,407,29.82269161,19.25364803
52,TRUE,0.4,35,32.79131896,287,29.61412404,15.77650224
54,TRUE,0.4,17,40.45836288,360,33.16754716,14.87146979
55,TRUE,0.4,3,48.51026543,402,29.69423576,19.08137697
54,TRUE,0.4,18,40.04094085,356,33.16802061,14.8678689
52,TRUE,0.4,36,32.76245392,286,29.72501876,15.72959523
55,TRUE,0.4,4,48.27507701,401,29.62471332,18.96552126
54,TRUE,0.4,19,39.98041718,354,33.24836279,14.85230093
52,TRUE,0.4,37,32.38898103,283,29.82817795,15.61218156
53,TRUE,0.4,26,41.10348349,331,30.27442426,17.43358349
52,TRUE,0.4,38,31.47984505,279,29.63859468,15.34389501
55,TRUE,0.4,5,48.1855732,397,29.75674469,18.96212274
52,TRUE,0.4,39,31.28784058,277,29.64441412,15.31281944
53,TRUE,0.4,27,40.89250561,327,30.35616329,17.43965166
54,TRUE,0.4,20,39.14722201,348,33.15642728,14.82161782
55,TRUE,0.4,6,47.96989958,393,29.834193,18.9609111
53,TRUE,0.4,28,40.67078072,325,30.39866611,17.33992139
54,TRUE,0.4,21,39.16976245,347,33.23312829,14.79344125
55,TRUE,0.4,7,47.64571684,389,30.01707318,18.85578254
52,TRUE,0.4,40,30.87107501,272,29.76608667,15.30814775
53,TRUE,0.4,29,39.82881834,322,30.27535497,17.06926296
55,TRUE,0.4,8,46.92332808,386,29.99534104,18.58811214
54,TRUE,0.4,22,37.92964688,341,33.08772769,14.39807581
52,TRUE,0.4,41,30.18534389,267,29.64915139,15.23943536
53,TRUE,0.4,30,39.74980579,320,30.35279633,17.03040537
55,TRUE,0.4,9,47.1030776,385,30.15036392,18.5355572
55,TRUE,0.4,10,47.14879389,384,30.36107815,18.43707984
52,TRUE,0.4,42,30.18157398,265,29.82527722,15.20995731
55,TRUE,0.4,11,47.32586403,383,30.5139797,18.38521181
52,TRUE,0.4,43,29.89645004,260,29.96940767,15.2286478
54,TRUE,0.4,23,37.17519611,333,33.13015544,14.37813326
52,TRUE,0.4,44,29.36473703,257,29.90507979,15.02092271
53,TRUE,0.4,31,39.14071035,313,30.45385183,16.98850361
52,TRUE,0.4,45,28.87685467,321,29.88820757,14.99253237
54,TRUE,0.4,24,37.14064714,330,33.27673445,14.37512926
55,TRUE,0.4,12,47.28900795,381,30.60701461,18.34941753
53,TRUE,0.4,32,38.76353341,310,30.42918692,16.94913681
54,TRUE,0.4,25,37.08685506,328,33.37552608,14.33472112
55,TRUE,0.4,13,46.68877351,377,30.57069556,18.26155733
53,TRUE,0.4,33,38.46321424,307,30.49119568,16.91293318
52,TRUE,0.4,46,28.77624627,327,29.93564569,14.88058282
54,TRUE,0.4,26,36.94459648,325,33.54988281,14.26893913
55,TRUE,0.4,14,46.03792468,373,30.55038917,18.18038215
53,TRUE,0.4,34,37.79458178,303,30.47950338,16.75209098
52,TRUE,0.4,47,28.85095012,327,30.05649808,14.84940206
54,TRUE,0.4,27,36.42107815,322,33.49411022,14.13164608
54,TRUE,0.4,28,36.42772793,320,33.61661562,14.11725191
52,TRUE,0.4,48,28.52583889,325,30.03172483,14.70241985
52,TRUE,0.4,49,28.05975218,322,29.98778405,14.51795609
54,TRUE,0.4,29,36.28628759,317,33.78798943,14.0689463
55,TRUE,0.4,15,45.92322748,370,30.69816487,18.14630188
53,TRUE,0.4,35,37.23421113,297,30.46635483,16.78549165
54,TRUE,0.4,30,36.09454687,315,33.85230654,13.93801895
55,TRUE,0.4,16,45.49850873,368,30.68880561,17.98882605
54,TRUE,0.4,31,35.63775422,310,33.97279192,13.88155713
53,TRUE,0.4,36,37.06031302,295,30.55313492,16.73598804
52,TRUE,0.4,50,27.68711858,318,30.0096553,14.43940745
55,TRUE,0.4,17,45.23628898,364,30.74286328,18.00205499
56,TRUE,0.4,0,47.40094122,382,36.55434577,15.6246297
53,TRUE,0.4,37,36.71841305,292,30.60598457,16.67810454
56,TRUE,0.4,1,47.33824731,379,33.93470603,17.67086641
54,TRUE,0.4,32,35.50404471,309,33.97908027,13.82780647
53,TRUE,0.4,38,36.57172137,290,30.70120866,16.64242755
53,TRUE,0.4,39,35.90049939,284,30.66281707,16.61499358
55,TRUE,0.4,18,44.05854887,356,30.59133904,17.95862591
54,TRUE,0.4,33,34.97463347,305,34.00768701,13.75589049
56,TRUE,0.4,2,45.85425514,371,33.8535524,17.30971426
53,TRUE,0.4,40,35.97510465,284,30.73082862,16.5651486
55,TRUE,0.4,19,43.54257971,351,30.64713769,17.92548272
54,TRUE,0.4,34,34.8221506,302,34.09478157,13.77261344
56,TRUE,0.4,3,45.8862394,369,34.00297847,17.25361491
53,TRUE,0.4,41,35.67732827,281,30.73414163,16.54805939
55,TRUE,0.4,20,43.04937454,347,30.61825385,17.89563759
56,TRUE,0.4,4,45.35020137,365,33.99768094,17.19034047
55,TRUE,0.4,21,42.74371639,344,30.6912347,17.84413878
56,TRUE,0.4,5,45.24438904,362,34.20054443,17.11671771
54,TRUE,0.4,35,34.67296657,300,34.13211921,13.76977491
53,TRUE,0.4,42,35.66808019,279,30.84777807,16.52541342
55,TRUE,0.4,22,41.76832186,339,30.59326295,17.69201268
55,TRUE,0.4,23,41.1092327,335,30.59163588,17.54986515
54,TRUE,0.4,36,34.18792491,297,34.06143242,13.70714381
53,TRUE,0.4,43,35.73597773,278,30.96017271,16.48590281
56,TRUE,0.4,6,44.92456392,358,34.28765075,17.07554579
55,TRUE,0.4,24,40.83937381,332,30.61881294,17.52283543
54,TRUE,0.4,37,34.19479769,296,34.13609964,13.68393093
53,TRUE,0.4,44,35.71145842,277,31.0964421,16.4060878
56,TRUE,0.4,7,44.90035587,356,34.39885538,17.04999822
54,TRUE,0.4,38,33.70897603,293,34.06480174,13.6175699
53,TRUE,0.4,45,35.55244731,357,31.14803354,16.34524223
56,TRUE,0.4,8,43.87600629,348,34.34017603,17.07195037
55,TRUE,0.4,25,40.30380387,327,30.63817379,17.44723613
54,TRUE,0.4,39,33.45200287,290,34.10192478,13.61365649
53,TRUE,0.4,46,35.61340626,363,31.25692083,16.30596645
56,TRUE,0.4,9,43.18816275,344,34.27918323,16.97009233
54,TRUE,0.4,40,33.30679974,287,34.20479403,13.61329506
55,TRUE,0.4,26,39.61318652,320,30.65636402,17.40876948
53,TRUE,0.4,47,35.51484636,361,31.33296806,16.26383132
56,TRUE,0.4,10,42.16998473,335,34.26840503,17.0084001
54,TRUE,0.4,41,33.03945982,284,34.24753831,13.58418872
55,TRUE,0.4,27,39.37972688,316,30.80496688,17.3785724
56,TRUE,0.4,11,41.57346295,331,34.29447728,16.81330618
54,TRUE,0.4,42,33.19941172,284,34.44829571,13.48008963
56,TRUE,0.4,12,41.48563524,329,34.47345926,16.71588334
55,TRUE,0.4,28,38.92678354,312,30.82325149,17.29045036
