"ID2","Year","DBH","BA","Dead","Dead2","Dead_cum","Dead3","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL","Easting","Northing","Species","Dead_cum2"
316,2014,62.22958,0.3041470588146,0,0,0,0,4.875,45.2948938308351,0.797872340425532,0.0176265495867769,61.1,0.293205627757699,0.417538932374644,18,433035.8,106669.8,"Q",0
317,1964,4,0.00125663706143592,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433035.7,106668.6,"I",0
317,1984,4.1,0.00132025431267111,0,0,0,0,NA,NA,NA,NA,4,0.00125663706143592,0.000572342494257787,20,433035.7,106668.6,"I",0
317,1988,NA,NA,NA,0,1,1,0.0499999999999998,0.0318086256175966,0.121951219512195,0.00253125,4.1,0.00132025431267111,0.000522575299130049,4,433035.7,106668.6,"I",1
317,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433035.7,106668.6,"I",1
317,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433035.7,106668.6,"I",1
318,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433035.7,106668.6,"I",NA
318,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,433035.7,106668.6,"I",0
318,1988,2.8,0.000615752160103599,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,433035.7,106668.6,"I",0
318,1996,NA,NA,NA,0,1,1,NA,NA,NA,NA,2.8,0.000615752160103599,4.83583293605172e-05,12,433035.7,106668.6,"I",1
318,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433035.7,106668.6,"I",1
319,1964,39,0.119459060652752,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433034.3,106678.2,"Q",0
319,1984,39.8,0.124410210674809,1,1,1,1,NA,NA,NA,NA,39,0.119459060652752,0.200039139859278,20,433034.3,106678.2,"Q",0
319,1988,39,0.119459060652752,1,1,1,1,0.399999999999999,2.47557501102875,0.100502512562814,0.00207232084155161,39.8,0.124410210674809,0.182452200021216,4,433034.3,106678.2,"Q",0
319,1996,38.5,0.116415642769587,1,1,1,1,-1.99999999999999,-12.3778750551438,-0.512820512820511,-0.00994924370596701,39,0.119459060652752,0.164921047659048,12,433034.3,106678.2,"Q",0
319,2014,38.5155,0.116509398909579,1,1,1,1,-0.625,-3.80427235395638,-0.162337662337662,-0.00318458251150558,38.5,0.116415642769587,0.167244708953678,18,433034.3,106678.2,"Q",0
320,1964,53,0.220618344098343,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433034,106671.9,"Q",0
320,1984,52.2,0.21400843315519,1,1,1,1,NA,NA,NA,NA,53,0.220618344098343,0.319182070073387,20,433034,106671.9,"Q",0
320,1988,52,0.21237166338267,1,1,1,1,-0.399999999999999,-3.30495547157646,-0.0766283524904212,-0.00149804200783197,52.2,0.21400843315519,0.289648020303369,4,433034,106671.9,"Q",0
320,1996,50.9,0.203481741571174,1,1,1,1,-0.500000000000007,-4.09192443130077,-0.0961538461538475,-0.00191203887200719,52,0.21237166338267,0.284671915226492,12,433034,106671.9,"Q",0
320,2014,50.92958,0.203718312842374,1,1,1,1,-1.375,-11.1124022643697,-0.270137524557957,-0.00523252588757397,50.9,0.203481741571174,0.293744789892188,18,433034,106671.9,"Q",0
321,1964,8,0.00502654824574367,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433033.8,106685.1,"F",0
321,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,8,0.00502654824574367,0.00853049710131806,20,433033.8,106685.1,"F",1
321,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433033.8,106685.1,"F",1
321,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433033.8,106685.1,"F",1
321,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433033.8,106685.1,"F",1
322,1964,9,0.00636172512351933,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433033.8,106682.2,"F",0
322,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,9,0.00636172512351933,0.0119476100876367,20,433033.8,106682.2,"F",1
322,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433033.8,106682.2,"F",1
322,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433033.8,106682.2,"F",1
322,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433033.8,106682.2,"F",1
323,1964,5,0.00196349540849362,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433033.7,106672.8,"I",0
323,1984,7.3,0.004185386812745,0,0,0,0,NA,NA,NA,NA,5,0.00196349540849362,0.00142996945422693,20,433033.7,106672.8,"I",0
323,1988,6.7,0.00352565235549115,0,0,0,0,1.15,1.11094570212569,1.57534246575342,0.05658,7.3,0.004185386812745,0.00339683846069708,4,433033.7,106672.8,"I",0
323,1996,8,0.00502654824574367,0,0,0,0,-1.5,-1.64933614313464,-2.23880597014925,-0.0394070182022893,6.7,0.00352565235549115,0.00275670135380677,12,433033.7,106672.8,"I",0
323,2014,12.7324,0.01273240455265,0,0,0,0,1.625,1.87611986281565,2.03125,0.0532134105591446,8,0.00502654824574367,0.00425493965710607,18,433033.7,106672.8,"I",0
324,1964,54,0.229022104446696,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433033.6,106683,"F",0
324,1984,59.8,0.280861524823581,0,0,0,0,NA,NA,NA,NA,54,0.229022104446696,0.330556357753053,20,433033.6,106683,"F",0
324,1988,60.3,0.285577840794783,0,0,0,0,2.9,25.9197101884426,0.48494983277592,0.0113175582990398,59.8,0.280861524823581,0.368391491907757,4,433033.6,106683,"F",0
324,1996,64.6,0.327759219956369,0,0,0,0,1.25,11.7907899280043,0.207296849087894,0.00419807943982732,60.3,0.285577840794783,0.379409970645673,12,433033.6,106683,"F",0
324,2014,71.14226,0.397507380196894,0,0,0,0,5.375,52.7267239519834,0.83204334365325,0.0184631706035879,64.6,0.327759219956369,0.464558707533382,18,433033.6,106683,"F",0
325,1964,5,0.00196349540849362,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433033.5,106675.9,"I",0
325,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,5,0.00196349540849362,0.00142996945422693,20,433033.5,106675.9,"I",1
325,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433033.5,106675.9,"I",1
325,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433033.5,106675.9,"I",1
325,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433033.5,106675.9,"I",1
326,1964,8,0.00502654824574367,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433033.1,106675.4,"I",0
326,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,8,0.00502654824574367,0.00853049710131806,20,433033.1,106675.4,"I",1
326,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433033.1,106675.4,"I",1
326,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433033.1,106675.4,"I",1
326,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433033.1,106675.4,"I",1
327,1964,39,0.119459060652752,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433044.4,106656.2,"F",0
327,1984,50.3,0.198712803923025,0,0,0,0,NA,NA,NA,NA,39,0.119459060652752,0.200039139859278,20,433044.4,106656.2,"F",0
327,1988,49.5,0.19244218498646,0,0,0,0,5.65,39.6268716351365,1.12326043737575,0.033171926364234,50.3,0.198712803923025,0.276617715952848,4,433044.4,106656.2,"F",0
327,1996,53.2,0.222286529797399,0,0,0,0,-1.99999999999999,-15.676547341413,-0.404040404040403,-0.00788904742519037,49.5,0.19244218498646,0.266815487588608,12,433044.4,106656.2,"F",0
327,2014,62.07043,0.302593356946534,0,0,0,0,4.625,37.3054310136746,0.86936090225564,0.0193852668095092,53.2,0.222286529797399,0.313475113617509,18,433044.4,106656.2,"F",0
328,1964,16,0.0201061929829747,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433044.2,106659.3,"F",0
328,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,16,0.0201061929829747,0.0548538932457706,20,433044.2,106659.3,"F",1
328,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433044.2,106659.3,"F",1
328,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433044.2,106659.3,"F",1
328,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433044.2,106659.3,"F",1
329,1964,12,0.0113097335529233,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433043.5,106662,"F",0
329,1984,22.3,0.0390570652675917,0,0,0,0,NA,NA,NA,NA,12,0.0113097335529233,0.0264185789696264,20,433043.5,106662,"F",0
329,1988,NA,NA,NA,0,1,1,5.15,13.8736658573342,2.30941704035874,0.122670138888889,22.3,0.0390570652675917,0.0653720724247844,4,433043.5,106662,"F",1
329,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433043.5,106662,"F",1
329,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433043.5,106662,"F",1
330,1964,14,0.01539380400259,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433043.5,106659.5,"F",0
330,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,14,0.01539380400259,0.0427499342809936,20,433043.5,106659.5,"F",1
330,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433043.5,106659.5,"F",1
330,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433043.5,106659.5,"F",1
330,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433043.5,106659.5,"F",1
331,1964,40,0.125663706143592,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433043.1,106655.7,"F",0
331,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,40,0.125663706143592,0.20742979485142,20,433043.1,106655.7,"F",1
331,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433043.1,106655.7,"F",1
331,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433043.1,106655.7,"F",1
331,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433043.1,106655.7,"F",1
332,1964,29,0.0660519855417254,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433043,106653.5,"F",0
332,1984,29,0.0660519855417254,1,1,1,1,NA,NA,NA,NA,29,0.0660519855417254,0.132799849951725,20,433043,106653.5,"F",0
332,1988,NA,NA,NA,0,1,NA,0,0,0,0,29,0.0660519855417254,0.100367017309973,4,433043,106653.5,"F",1
332,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433043,106653.5,"F",1
332,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433043,106653.5,"F",1
333,1964,8,0.00502654824574367,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433043,106652.7,"F",0
333,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,8,0.00502654824574367,0.00853049710131806,20,433043,106652.7,"F",1
333,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433043,106652.7,"F",1
333,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433043,106652.7,"F",1
333,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433043,106652.7,"F",1
334,1964,10,0.00785398163397448,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433042.6,106652.2,"F",0
334,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,10,0.00785398163397448,0.0169751667189557,20,433042.6,106652.2,"F",1
334,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433042.6,106652.2,"F",1
334,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433042.6,106652.2,"F",1
334,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433042.6,106652.2,"F",1
335,1964,19,0.0283528736986479,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433042.1,106653.5,"F",0
335,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,19,0.0283528736986479,0.0723315856315819,20,433042.1,106653.5,"F",1
335,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433042.1,106653.5,"F",1
335,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433042.1,106653.5,"F",1
335,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433042.1,106653.5,"F",1
336,1964,23,0.041547562843725,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433041,106655,"F",0
336,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,23,0.041547562843725,0.0977908128797267,20,433041,106655,"F",1
336,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041,106655,"F",1
336,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433041,106655,"F",1
336,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433041,106655,"F",1
337,1964,17,0.0226980069221863,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433040.8,106661.2,"F",0
337,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,17,0.0226980069221863,0.0623437543782302,20,433040.8,106661.2,"F",1
337,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.8,106661.2,"F",1
337,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433040.8,106661.2,"F",1
337,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433040.8,106661.2,"F",1
338,1964,16,0.0201061929829747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433040.4,106655.4,"F",0
338,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,16,0.0201061929829747,0.0548538932457706,20,433040.4,106655.4,"F",1
338,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.4,106655.4,"F",1
338,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433040.4,106655.4,"F",1
338,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433040.4,106655.4,"F",1
339,1964,46,0.1661902513749,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433040.3,106658,"F",0
339,1984,51.6,0.209116973393551,1,1,1,1,NA,NA,NA,NA,46,0.1661902513749,0.266056169625817,20,433040.3,106658,"F",0
339,1988,50,0.196349540849362,1,1,1,1,2.8,21.4633610093255,0.542635658914729,0.0129149338374291,51.6,0.209116973393551,0.283031475383908,4,433040.3,106658,"F",0
339,1996,44.6,0.156228261070367,1,1,1,1,-4,-31.9185813604723,-0.800000000000001,-0.0152635057989304,50,0.196349540849362,0.268933271261809,12,433040.3,106658,"F",0
339,2014,43.92676,0.151547307187899,1,1,1,1,-6.75,-50.151599723744,-1.51345291479821,-0.025542,44.6,0.156228261070367,0.215908391477018,18,433040.3,106658,"F",0
340,1964,52,0.21237166338267,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433039.3,106646.5,"F",0
340,1984,62.1,0.302881733130755,0,0,0,0,NA,NA,NA,NA,52,0.21237166338267,0.314802422670636,20,433039.3,106646.5,"F",0
340,1988,63.3,0.31470040469356,0,0,0,0,5.05,45.2550348740427,0.813204508856683,0.0213093565088757,62.1,0.302881733130755,0.389685156386096,4,433039.3,106646.5,"F",0
340,1996,64.9,0.330810491821169,NA,0,1,1,2.99999999999999,29.5466789070119,0.473933649289098,0.00975518681882887,63.3,0.31470040469356,0.405480684991803,12,433039.3,106646.5,"F",1
340,2014,NA,NA,NA,0,1,NA,2.00000000000001,20.1376089095108,0.308166409861327,0.00639897776080708,64.9,0.330810491821169,0.472266377193479,18,433039.3,106646.5,"F",1
341,1964,6,0.00282743338823081,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433038,106658,"F",0
341,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,6,0.00282743338823081,0.003222158748289,20,433038,106658,"F",1
341,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433038,106658,"F",1
341,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433038,106658,"F",1
341,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433038,106658,"F",1
342,1964,10,0.00785398163397448,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433038,106651.5,"F",0
342,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,10,0.00785398163397448,0.0169751667189557,20,433038,106651.5,"F",1
342,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433038,106651.5,"F",1
342,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433038,106651.5,"F",1
342,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433038,106651.5,"F",1
343,1964,8,0.00502654824574367,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433037.7,106656.4,"F",0
343,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,8,0.00502654824574367,0.00853049710131806,20,433037.7,106656.4,"F",1
343,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433037.7,106656.4,"F",1
343,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433037.7,106656.4,"F",1
343,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433037.7,106656.4,"F",1
344,1964,35.5,0.0989798035421634,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433037.4,106649.7,"F",0
344,1984,41.7,0.136572101235019,0,0,0,0,NA,NA,NA,NA,35.5,0.0989798035421634,0.180041813970913,20,433037.4,106649.7,"F",0
344,1988,42.3,0.140530507978542,0,0,0,0,3.1,18.7961488464278,0.743405275779377,0.0189898829597302,41.7,0.136572101235019,0.197591371134212,4,433037.4,106649.7,"F",0
344,1996,46.2,0.167638525588205,0,0,0,0,1.49999999999999,9.89601685880769,0.354609929078011,0.00724600175974316,42.3,0.140530507978542,0.190246360925516,12,433037.4,106649.7,"F",0
344,2014,54.43099,0.232692479952494,0,0,0,0,4.87500000000001,33.8850220120787,1.05519480519481,0.024112217695287,46.2,0.167638525588205,0.230802868927348,18,433037.4,106649.7,"F",0
345,1964,21,0.0346360590058275,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433037,106652,"F",0
345,1984,25.5,0.0510705155749191,0,0,0,0,NA,NA,NA,NA,21,0.0346360590058275,0.0849308140426656,20,433037,106652,"F",0
345,1988,24.6,0.04752915525616,0,0,0,0,2.25,8.2172282845458,0.882352941176471,0.0237244897959184,25.5,0.0510705155749191,0.0854381239226608,4,433037,106652,"F",0
345,1996,27.4,0.0589645525152268,0,0,0,0,-2.25,-8.85340079689772,-0.914634146341462,-0.0173356401384083,24.6,0.04752915525616,0.0735237533088722,12,433037,106652,"F",0
345,2014,32.1493,0.0811769862759789,0,0,0,0,3.5,14.2942465738335,1.27737226277372,0.0300746909908123,27.4,0.0589645525152268,0.0888913365245212,18,433037,106652,"F",0
346,1964,3,0.000706858347057703,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433035.5,106647.9,"I",0
346,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,0.000706858347057703,0.000195926053281715,20,433035.5,106647.9,"I",1
346,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433035.5,106647.9,"I",1
346,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433035.5,106647.9,"I",1
346,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433035.5,106647.9,"I",1
347,1964,76,0.453645979178366,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433034.5,106657,"Q",0
347,1984,77,0.465662571078347,0,0,0,0,NA,NA,NA,NA,76,0.453645979178366,0.545654301343389,20,433034.5,106657,"Q",0
347,1988,75.7,0.450071632136744,0,0,0,0,0.5,6.0082959499905,0.0649350649350649,0.00132444598337951,77,0.465662571078347,0.546503838236854,4,433034.5,106657,"Q",0
347,1996,77.7,0.474167647789778,0,0,0,0,-3.24999999999999,-38.9773473540067,-0.429326287978863,-0.00837029853263616,75.7,0.450071632136744,0.53125553106495,12,433034.5,106657,"Q",0
347,2014,78.7817,0.487461788361355,0,0,0,0,2.5,30.1200195662922,0.321750321750322,0.00669227238857411,77.7,0.474167647789778,0.596979392710817,18,433034.5,106657,"Q",0
348,1964,6,0.00282743338823081,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433032.2,106647.2,"F",0
348,1984,8.9,0.00622113885227119,0,0,0,0,NA,NA,NA,NA,6,0.00282743338823081,0.003222158748289,20,433032.2,106647.2,"F",0
348,1988,NA,NA,NA,0,1,1,1.45,1.69685273202019,1.62921348314607,0.0600138888888889,8.9,0.00622113885227119,0.0073299247284295,4,433032.2,106647.2,"F",1
348,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433032.2,106647.2,"F",1
348,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433032.2,106647.2,"F",1
349,1964,46,0.1661902513749,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433032.1,106651.6,"F",0
349,1984,58.3,0.266948196358995,0,0,0,0,NA,NA,NA,NA,46,0.1661902513749,0.266056169625817,20,433032.1,106651.6,"F",0
349,1988,58.3,0.266948196358995,0,0,0,0,6.15,50.3789724920476,1.0548885077187,0.0303140359168242,58.3,0.266948196358995,0.359861208449686,4,433032.1,106651.6,"F",0
349,1996,59.8,0.280861524823581,0,0,0,0,0,0,0,0,58.3,0.266948196358995,0.364292621013327,12,433032.1,106651.6,"F",0
349,2014,71.30141,0.399287870771055,0,0,0,0,1.875,17.3916605807322,0.313545150501672,0.0065149946011786,59.8,0.280861524823581,0.404284982347703,18,433032.1,106651.6,"F",0
350,1964,29.5,0.0683492751696629,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433032,106647,"F",0
350,1984,30.9,0.0749906020393518,0,0,0,0,NA,NA,NA,NA,29.5,0.0683492751696629,0.138248494131775,20,433032,106647,"F",0
350,1988,30.4,0.0725833566685386,0,0,0,0,0.699999999999999,3.32066343484441,0.226537216828479,0.00485837403045102,30.9,0.0749906020393518,0.114079527821383,4,433032,106647,"F",0
350,1996,32.1,0.0809282121546365,0,0,0,0,-1.25,-6.01811342703297,-0.411184210526316,-0.00802515683748602,30.4,0.0725833566685386,0.104586974663675,12,433032,106647,"F",0
350,2014,34.37747,0.0928191751888071,0,0,0,0,2.125,10.4310693576224,0.661993769470406,0.0143711586738227,32.1,0.0809282121546365,0.130960458224725,18,433032,106647,"F",0
351,1964,13,0.0132732289614169,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433031,106652.6,"F",0
351,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,13,0.0132732289614169,0.0329789393057643,20,433031,106652.6,"F",1
351,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433031,106652.6,"F",1
351,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433031,106652.6,"F",1
351,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433031,106652.6,"F",1
352,1964,6,0.00282743338823081,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433029.5,106649,"F",0
352,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,6,0.00282743338823081,0.003222158748289,20,433029.5,106649,"F",1
352,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433029.5,106649,"F",1
352,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433029.5,106649,"F",1
352,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433029.5,106649,"F",1
353,1964,9,0.00636172512351933,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433029.3,106653,"F",0
353,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,9,0.00636172512351933,0.0119476100876367,20,433029.3,106653,"F",1
353,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433029.3,106653,"F",1
353,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433029.3,106653,"F",1
353,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433029.3,106653,"F",1
354,1964,18,0.0254469004940773,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433028.5,106653,"F",0
354,1984,25.5,0.0510705155749191,0,0,0,0,NA,NA,NA,NA,18,0.0254469004940773,0.0670246645091288,20,433028.5,106653,"F",0
354,1988,26.6,0.0555716324493499,0,0,0,0,3.75,12.8118075404209,1.47058823529412,0.0503472222222222,25.5,0.0510705155749191,0.0854381239226608,4,433028.5,106653,"F",0
354,1996,30.2,0.0716314540945009,0,0,0,0,2.75,11.2527921860769,1.03383458646617,0.0220338331410996,26.6,0.0555716324493499,0.0826705908565021,12,433028.5,106653,"F",0
354,2014,35.01409,0.0962887544294038,0,0,0,0,4.5,20.0747770564388,1.49006622516556,0.0361241449488383,30.2,0.0716314540945009,0.112254967767874,18,433028.5,106653,"F",0
355,1964,10,0.00785398163397448,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433027.8,106652,"I",0
355,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,10,0.00785398163397448,0.0169751667189557,20,433027.8,106652,"I",1
355,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433027.8,106652,"I",1
355,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433027.8,106652,"I",1
355,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433027.8,106652,"I",1
356,1964,17,0.0226980069221863,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433027.6,106646.8,"F",0
356,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,17,0.0226980069221863,0.0623437543782302,20,433027.6,106646.8,"F",1
356,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433027.6,106646.8,"F",1
356,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433027.6,106646.8,"F",1
356,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433027.6,106646.8,"F",1
357,1964,7,0.0038484510006475,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433027.5,106652,"I",0
357,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,7,0.0038484510006475,0.00563813195728613,20,433027.5,106652,"I",1
357,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433027.5,106652,"I",1
