"(Intercept)","F_BA","I(F_BA^2)","FM","I(FM^2)","df","logLik","QAICc","delta","weight"
4.63651781157434,0.0593295067263463,-0.00274682078563686,NA,NA,3,-4609.40471248993,55.4750321690699,0,0.425969171031118
4.98946498930744,-0.028309056827478,NA,NA,NA,2,-4921.07225470415,56.3306209724644,0.855588803394525,0.277708658590235
4.55298443281765,NA,NA,NA,NA,1,-5273.41939481203,57.6809553154932,2.20592314642337,0.141373510980054
4.82717810074819,NA,NA,-0.0651132695604626,NA,2,-5124.84749603934,58.3966776779283,2.92164550885848,0.0988441355154879
4.61234168093258,NA,NA,0.0989983817938605,-0.0165797965429224,3,-5009.28055967439,59.5293332216181,4.0543010525482,0.0561045238831051
