"X.Intercept.","DBH2","Dead_dist","GR","Sand","offset.log.SL..","df","logLik","AICc","delta","weight","GF_stat","GF_pval"
-5.19903477053666,0.257003221128802,-0.264458983981942,-0.928996522029165,-0.282480961379803,"+",6,-291.663640390155,595.409553062387,0,0.261181407131146,0.374522259999483,0.708015798574862
-5.15376793357917,0.261380212100971,-0.251493117703657,-0.935365870583501,NA,"+",5,-292.791700248509,595.64210891189,0.232555849503115,0.232510942309723,0.223452559706844,0.823183301515967
-5.22396886134178,0.247930186013557,NA,-0.929743693508511,-0.280266153090093,"+",5,-292.864497433731,595.787703282335,0.378150219947429,0.216186206272612,0.360079819398034,0.718787443782799
-5.18026371887038,0.253586408226606,NA,-0.937263488672435,NA,"+",4,-293.921058853646,595.881218391554,0.47166532916674,0.20631054791594,0.224403633452163,0.822443243694768
-5.2230254266155,NA,NA,-1.00196897172082,-0.317064683963555,"+",4,-296.106783976134,600.252668636531,4.84311557414321,0.0231885222418465,-0.192019261300247,0.847727117832594
-5.20272228210471,NA,-0.240123734700387,-1.00273426529357,-0.317484690207256,"+",5,-295.105870042745,600.270448500364,4.86089543797641,0.0229832914533675,-0.189354691942727,0.849814832596555
-5.17365835894249,NA,NA,-1.00966608762804,NA,"+",3,-297.299458266083,600.622354032166,5.21280096977864,0.0192751119501135,-0.320736147528791,0.748410351556789
-5.15172518166766,NA,-0.231638376819996,-1.00897690507723,NA,"+",4,-296.340050769184,600.71920222263,5.30964916024288,0.0183639707252515,NA,NA
